"","Country (ISO3 Code)","WHO-CHOICE Region","Income Group","Antibiotic","MSH Form","MSH Dose","MSH Cost","Scenario 1 Generic Cost Estimate","Scenario 2 Income Cost Estimate","Class","Category"
"1961","PAN","AMRO B","High income","imipenem/cilastatin","vial","500mg/500mg",10.6619178467202,22.5430654371859,38.1045474257277,"Carbapenems","Watch"
"1962","PAN","AMRO B","High income","kanamycin sulfate","vial","1g",1.22205191444697,2.58384998562814,4.36748207969642,"Aminoglycosides","Watch"
"1963","PAN","AMRO B","High income","levofloxacin","vial","5mg/ml",0.0178394124441209,0.0377188276884422,0.0637561409960805,"Fluoroquinolones","Watch"
"1964","PAN","AMRO B","High income","meropenem","vial","1g",10.5367289874632,22.2783719095477,37.6571359099657,"Carbapenems","Watch"
"1965","PAN","AMRO B","High income","metronidazole","vial","5mg/ml",0.00521620246904121,0.627159237,0.48069935,"Imidazoles","Access"
"1966","PAN","AMRO B","High income","spectinomycin","vial","2g",5.05971639496997,10.6980300753769,18.0828820953796,"Aminocyclitols","Access"
"1967","PAN","AMRO B","High income","streptomycin sulfate","vial","1g",0.366594709524216,0.775110880100503,1.31017005532296,"Aminoglycosides","Watch"
"1968","PAN","AMRO B","High income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.399039488881652,0.256478672,2.362586166,"Trimethoprim - sulfonamide combinations","Access"
"1969","PAN","AMRO B","High income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.399039488881652,0.26543809,4.725172332,"Trimethoprim - sulfonamide combinations","Access"
"1970","PLW","WPRO B","High income","amikacin sulfate","vial","250mg/ml",0.674819741961717,1.43962982822613,2.41173316387047,"Aminoglycosides","Access"
"1971","PLW","WPRO B","High income","amoxicillin/clavulanic acid","vial","1000/200mg",5.79336503432953,12.3593021819095,20.7048634100167,"Beta lactam - beta lactamase inhibitor","Access"
"1972","PLW","WPRO B","High income","ampicillin","vial","1g",0.18131086866698,0.683598031,21.60685541,"Penicillins ","Access"
"1973","PLW","WPRO B","High income","ampicillin","vial","1g",0.18131086866698,0.662818943,10.80342771,"Penicillins ","Access"
"1974","PLW","WPRO B","High income","ampicillin","vial","250mg",0.128741445207323,0.683598031,21.60685541,"Penicillins ","Access"
"1975","PLW","WPRO B","High income","ampicillin","vial","250mg",0.128741445207323,0.662818943,10.80342771,"Penicillins ","Access"
"1976","PLW","WPRO B","High income","ampicillin","vial","500mg",0.161677798272863,0.683598031,21.60685541,"Penicillins ","Access"
"1977","PLW","WPRO B","High income","ampicillin","vial","500mg",0.161677798272863,0.662818943,10.80342771,"Penicillins ","Access"
"1978","PLW","WPRO B","High income","cefotaxime","vial","1g",1.15867300686591,0.680669008,1.39022498,"Third-generation cephalosporins","Watch"
"1979","PLW","WPRO B","High income","cefotaxime","vial","500mg",1.05138846919314,0.680669008,1.39022498,"Third-generation cephalosporins","Watch"
"1980","PLW","WPRO B","High income","ceftazidime","vial","1g",1.44834125858238,1.250809823,1.050628038,"Third-generation cephalosporins","Watch"
"1981","PLW","WPRO B","High income","ceftazidime","vial","1g",1.44834125858238,0.79424296,1.878395584,"Third-generation cephalosporins","Watch"
"1982","PLW","WPRO B","High income","ceftazidime","vial","250mg",1.58781115755698,1.250809823,1.050628038,"Third-generation cephalosporins","Watch"
"1983","PLW","WPRO B","High income","ceftazidime","vial","250mg",1.58781115755698,0.79424296,1.878395584,"Third-generation cephalosporins","Watch"
"1984","PLW","WPRO B","High income","ceftriaxone","vial","1g",0.426992459937621,0.910926346,0.679193883,"Third-generation cephalosporins","Watch"
"1985","PLW","WPRO B","High income","ceftriaxone","vial","1g",0.426992459937621,0.709269437,1.517573833,"Third-generation cephalosporins","Watch"
"1986","PLW","WPRO B","High income","ceftriaxone","vial","250mg",0.379572694286257,0.910926346,0.679193883,"Third-generation cephalosporins","Watch"
"1987","PLW","WPRO B","High income","ceftriaxone","vial","250mg",0.379572694286257,0.709269437,1.517573833,"Third-generation cephalosporins","Watch"
"1988","PLW","WPRO B","High income","ceftriaxone","vial","500mg",0.407681243156522,0.910926346,0.679193883,"Third-generation cephalosporins","Watch"
"1989","PLW","WPRO B","High income","ceftriaxone","vial","500mg",0.407681243156522,0.709269437,1.517573833,"Third-generation cephalosporins","Watch"
"1990","PLW","WPRO B","High income","cefuroxime","vial","750mg",1.43375056145889,3.05869841405628,5.12407027058265,"Second-generation cephalosporins","Watch"
"1991","PLW","WPRO B","High income","chloramphenicol","vial","1g",0.500053230092776,0.481484789,1.78713645100163,"Amphenicols","Access"
"1992","PLW","WPRO B","High income","chloramphenicol","vial","1g",0.500053230092776,0.86671507,1.920845201,"Amphenicols","Access"
"1993","PLW","WPRO B","High income","chloramphenicol in oil","ampoule","250mg/ml",0.354253543395483,0.755748440827136,1.26606405518287,"Amphenicols","Access"
"1994","PLW","WPRO B","High income","ciprofloxacin","vial","2mg/ml",0.0107284537672769,0.642772111,0.010612404,"Fluoroquinolones","Watch"
"1995","PLW","WPRO B","High income","clindamycin","vial","150mg/ml",0.50638301781547,1.08029456108543,0.392658964,"Lincosamides","Access"
"1996","PLW","WPRO B","High income","cloxacillin","vial","1g",0.18131086866698,0.659964206,0.647985540054227,"Penicillins ","Access"
"1997","PLW","WPRO B","High income","cloxacillin","vial","250mg",0.278939797949199,0.659964206,0.996900830852656,"Penicillins ","Access"
"1998","PLW","WPRO B","High income","cloxacillin","vial","500mg",0.195043289489094,0.659964206,0.697063734803896,"Penicillins ","Access"
"1999","PLW","WPRO B","High income","gentamicin sulfate","ampoule","10mg/ml",0.0944103931520367,0.201410850371859,0.337412588903976,"Aminoglycosides","Access"
"2000","PLW","WPRO B","High income","gentamicin sulfate","ampoule","40mg/ml",0.0643707226036614,0.137325579798995,0.230054037889075,"Aminoglycosides","Access"
"2001","PLW","WPRO B","High income","imipenem/cilastatin","vial","500mg/500mg",10.964479750157,23.3911237590955,3.502093461,"Carbapenems","Watch"
"2002","PLW","WPRO B","High income","imipenem/cilastatin","vial","500mg/500mg",10.964479750157,23.3911237590955,39.185871120439,"Carbapenems","Watch"
"2003","PLW","WPRO B","High income","kanamycin sulfate","vial","1g",1.25673107429882,2.68105306960904,4.4914216663877,"Aminoglycosides","Watch"
"2004","PLW","WPRO B","High income","levofloxacin","vial","5mg/ml",0.0183456559420435,0.0391377902427136,0.0655654007983862,"Fluoroquinolones","Watch"
"2005","PLW","WPRO B","High income","meropenem","vial","1g",10.8357383049497,23.1164725994975,38.7257630446609,"Carbapenems","Watch"
"2006","PLW","WPRO B","High income","metronidazole","vial","5mg/ml",0.00536422688363845,0.650752639,0.498783008,"Imidazoles","Access"
"2007","PLW","WPRO B","High income","spectinomycin","vial","2g",5.2033000771293,11.1004843670854,18.5960347293669,"Aminocyclitols","Access"
"2008","PLW","WPRO B","High income","streptomycin sulfate","vial","1g",0.37699786538211,0.804270145689447,1.34734981523701,"Aminoglycosides","Watch"
"2009","PLW","WPRO B","High income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.410363356598341,0.266127266,2.451465423,"Trimethoprim - sulfonamide combinations","Access"
"2010","PLW","WPRO B","High income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.410363356598341,0.275423732,4.902930845,"Trimethoprim - sulfonamide combinations","Access"
"2011","POL","EURO B","High income","amikacin sulfate","vial","250mg/ml",0.657253647702641,1.47807134023116,2.34895383266546,"Aminoglycosides","Access"
"2012","POL","EURO B","High income","amoxicillin/clavulanic acid","vial","1000/200mg",5.64255913766973,12.6893247015075,20.1658993583363,"Beta lactam - beta lactamase inhibitor","Access"
"2013","POL","EURO B","High income","ampicillin","vial","1g",0.176591202641886,0.701851711,22.1838094,"Penicillins ","Access"
"2014","POL","EURO B","High income","ampicillin","vial","1g",0.176591202641886,0.680517772,11.0919047,"Penicillins ","Access"
"2015","POL","EURO B","High income","ampicillin","vial","250mg",0.125390203059327,0.701851711,22.1838094,"Penicillins ","Access"
"2016","POL","EURO B","High income","ampicillin","vial","250mg",0.125390203059327,0.680517772,11.0919047,"Penicillins ","Access"
"2017","POL","EURO B","High income","ampicillin","vial","500mg",0.157469196675339,0.701851711,22.1838094,"Penicillins ","Access"
"2018","POL","EURO B","High income","ampicillin","vial","500mg",0.157469196675339,0.680517772,11.0919047,"Penicillins ","Access"
"2019","POL","EURO B","High income","cefotaxime","vial","1g",1.12851182753395,0.698844475,1.427347265,"Third-generation cephalosporins","Watch"
"2020","POL","EURO B","High income","cefotaxime","vial","500mg",1.02401999165117,0.698844475,1.427347265,"Third-generation cephalosporins","Watch"
"2021","POL","EURO B","High income","ceftazidime","vial","1g",1.41063978441743,1.284209395,1.078682284,"Third-generation cephalosporins","Watch"
"2022","POL","EURO B","High income","ceftazidime","vial","1g",1.41063978441743,0.81545112,1.928553175,"Third-generation cephalosporins","Watch"
"2023","POL","EURO B","High income","ceftazidime","vial","250mg",1.54647917106504,1.284209395,1.078682284,"Third-generation cephalosporins","Watch"
"2024","POL","EURO B","High income","ceftazidime","vial","250mg",1.54647917106504,0.81545112,1.928553175,"Third-generation cephalosporins","Watch"
"2025","POL","EURO B","High income","ceftriaxone","vial","1g",0.415877506813436,0.935250228,0.697329962,"Third-generation cephalosporins","Watch"
"2026","POL","EURO B","High income","ceftriaxone","vial","1g",0.415877506813436,0.728208604,1.558096633,"Third-generation cephalosporins","Watch"
"2027","POL","EURO B","High income","ceftriaxone","vial","250mg",0.36969211535325,0.935250228,0.697329962,"Third-generation cephalosporins","Watch"
"2028","POL","EURO B","High income","ceftriaxone","vial","250mg",0.36969211535325,0.728208604,1.558096633,"Third-generation cephalosporins","Watch"
"2029","POL","EURO B","High income","ceftriaxone","vial","500mg",0.397068976354537,0.935250228,0.697329962,"Third-generation cephalosporins","Watch"
"2030","POL","EURO B","High income","ceftriaxone","vial","500mg",0.397068976354537,0.728208604,1.558096633,"Third-generation cephalosporins","Watch"
"2031","POL","EURO B","High income","cefuroxime","vial","750mg",1.39642889473738,3.14037287612864,4.99068664860751,"Second-generation cephalosporins","Watch"
"2032","POL","EURO B","High income","chloramphenicol","vial","1g",0.487036447049604,0.494341568,1.74061586868899,"Amphenicols","Access"
"2033","POL","EURO B","High income","chloramphenicol","vial","1g",0.487036447049604,0.889858406,1.972136298,"Amphenicols","Access"
"2034","POL","EURO B","High income","chloramphenicol in oil","ampoule","250mg/ml",0.345032042084916,0.775928706747739,1.23310740150419,"Amphenicols","Access"
"2035","POL","EURO B","High income","ciprofloxacin","vial","2mg/ml",0.0104491835882773,0.659935642,0.010895781,"Fluoroquinolones","Watch"
"2036","POL","EURO B","High income","clindamycin","vial","150mg/ml",0.493201465366688,1.10914097390955,0.403143884,"Lincosamides","Access"
"2037","POL","EURO B","High income","cloxacillin","vial","1g",0.176591202641886,0.677586807,0.631117961399783,"Penicillins ","Access"
"2038","POL","EURO B","High income","cloxacillin","vial","250mg",0.271678773295209,0.677586807,0.970950709845819,"Penicillins ","Access"
"2039","POL","EURO B","High income","cloxacillin","vial","500mg",0.189966157634881,0.677586807,0.678918611730654,"Penicillins ","Access"
"2040","POL","EURO B","High income","gentamicin sulfate","ampoule","10mg/ml",0.0919528155768401,0.206788995135678,0.328629471024739,"Aminoglycosides","Access"
"2041","POL","EURO B","High income","gentamicin sulfate","ampoule","40mg/ml",0.0626951015296637,0.140992496683417,0.224065548425958,"Aminoglycosides","Access"
"2042","POL","EURO B","High income","imipenem/cilastatin","vial","500mg/500mg",10.6790656272194,24.0157219350754,3.595607615,"Carbapenems","Watch"
"2043","POL","EURO B","High income","imipenem/cilastatin","vial","500mg/500mg",10.6790656272194,24.0157219350754,38.1658317485549,"Carbapenems","Watch"
"2044","POL","EURO B","High income","kanamycin sulfate","vial","1g",1.2240173655308,2.75264351024925,4.37450639043613,"Aminoglycosides","Watch"
"2045","POL","EURO B","High income","levofloxacin","vial","5mg/ml",0.0178681039359542,0.0401828615547739,0.0638586813013981,"Fluoroquinolones","Watch"
"2046","POL","EURO B","High income","meropenem","vial","1g",10.5536754241601,23.7337369417085,37.717700651703,"Carbapenems","Watch"
"2047","POL","EURO B","High income","metronidazole","vial","5mg/ml",0.00522459179413864,0.668129269,0.512101691,"Imidazoles","Access"
"2048","POL","EURO B","High income","spectinomycin","vial","2g",5.06785404031448,11.3968934819095,18.1119651644316,"Aminocyclitols","Access"
"2049","POL","EURO B","High income","streptomycin sulfate","vial","1g",0.367184311292064,0.825746055575879,1.3122772286147,"Aminoglycosides","Watch"
"2050","POL","EURO B","High income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.399681272251606,0.273233491,2.51692533,"Trimethoprim - sulfonamide combinations","Access"
"2051","POL","EURO B","High income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.399681272251606,0.282778195,5.03385066,"Trimethoprim - sulfonamide combinations","Access"
"2052","PRT","EURO A","High income","amikacin sulfate","vial","250mg/ml",0.677154025579236,1.43914485342211,2.42007564240834,"Aminoglycosides","Access"
"2053","PRT","EURO A","High income","amoxicillin/clavulanic acid","vial","1000/200mg",5.81340498907453,12.3551386462312,20.7764840524723,"Beta lactam - beta lactamase inhibitor","Access"
"2054","PRT","EURO A","High income","ampicillin","vial","1g",0.181938045028443,0.683367744,21.5995766,"Penicillins ","Access"
"2055","PRT","EURO A","High income","ampicillin","vial","1g",0.181938045028443,0.662595656,10.7997883,"Penicillins ","Access"
"2056","PRT","EURO A","High income","ampicillin","vial","250mg",0.129186777534989,0.683367744,21.5995766,"Penicillins ","Access"
"2057","PRT","EURO A","High income","ampicillin","vial","250mg",0.129186777534989,0.662595656,10.7997883,"Penicillins ","Access"
"2058","PRT","EURO A","High income","ampicillin","vial","500mg",0.162237061454358,0.683367744,21.5995766,"Penicillins ","Access"
"2059","PRT","EURO A","High income","ampicillin","vial","500mg",0.162237061454358,0.662595656,10.7997883,"Penicillins ","Access"
"2060","PRT","EURO A","High income","cefotaxime","vial","1g",1.16268099781491,0.680439707,1.389756647,"Third-generation cephalosporins","Watch"
"2061","PRT","EURO A","High income","cefotaxime","vial","500mg",1.05502534986908,0.680439707,1.389756647,"Third-generation cephalosporins","Watch"
"2062","PRT","EURO A","High income","ceftazidime","vial","1g",1.45335124726863,1.250388456,1.050274108,"Third-generation cephalosporins","Watch"
"2063","PRT","EURO A","High income","ceftazidime","vial","1g",1.45335124726863,0.793975399,1.877762799,"Third-generation cephalosporins","Watch"
"2064","PRT","EURO A","High income","ceftazidime","vial","250mg",1.5933035895982,1.250388456,1.050274108,"Third-generation cephalosporins","Watch"
"2065","PRT","EURO A","High income","ceftazidime","vial","250mg",1.5933035895982,0.793975399,1.877762799,"Third-generation cephalosporins","Watch"
"2066","PRT","EURO A","High income","ceftriaxone","vial","1g",0.428469478824382,0.910619478,0.67896508,"Third-generation cephalosporins","Watch"
"2067","PRT","EURO A","High income","ceftriaxone","vial","1g",0.428469478824382,0.709030502,1.5170626,"Third-generation cephalosporins","Watch"
"2068","PRT","EURO A","High income","ceftriaxone","vial","250mg",0.380885682432327,0.910619478,0.67896508,"Third-generation cephalosporins","Watch"
"2069","PRT","EURO A","High income","ceftriaxone","vial","250mg",0.380885682432327,0.709030502,1.5170626,"Third-generation cephalosporins","Watch"
"2070","PRT","EURO A","High income","ceftriaxone","vial","500mg",0.409091462194133,0.910619478,0.67896508,"Third-generation cephalosporins","Watch"
"2071","PRT","EURO A","High income","ceftriaxone","vial","500mg",0.409091462194133,0.709030502,1.5170626,"Third-generation cephalosporins","Watch"
"2072","PRT","EURO A","High income","cefuroxime","vial","750mg",1.438710079148,3.05766801607839,5.14179505328221,"Second-generation cephalosporins","Watch"
"2073","PRT","EURO A","High income","chloramphenicol","vial","1g",0.501782975075488,0.481322589,1.7933183734921,"Amphenicols","Access"
"2074","PRT","EURO A","High income","chloramphenicol","vial","1g",0.501782975075488,0.866423095,1.920198116,"Amphenicols","Access"
"2075","PRT","EURO A","High income","chloramphenicol in oil","ampoule","250mg/ml",0.355478949517113,0.755493848330653,1.27044352483821,"Amphenicols","Access"
"2076","PRT","EURO A","High income","ciprofloxacin","vial","2mg/ml",0.0107655647945825,0.642555577,0.010608829,"Fluoroquinolones","Watch"
"2077","PRT","EURO A","High income","clindamycin","vial","150mg/ml",0.508134658304292,1.07993063722613,0.392526687,"Lincosamides","Access"
"2078","PRT","EURO A","High income","cloxacillin","vial","1g",0.181938045028443,0.659741881,0.650227000901446,"Penicillins ","Access"
"2079","PRT","EURO A","High income","cloxacillin","vial","250mg",0.279904684659144,0.659741881,1.00034923215607,"Penicillins ","Access"
"2080","PRT","EURO A","High income","cloxacillin","vial","500mg",0.195717967965509,0.659741881,0.699474963099899,"Penicillins ","Access"
"2081","PRT","EURO A","High income","gentamicin sulfate","ampoule","10mg/ml",0.0947369701923256,0.201343000160804,0.338579740114363,"Aminoglycosides","Access"
"2082","PRT","EURO A","High income","gentamicin sulfate","ampoule","40mg/ml",0.0645933887674947,0.137279318291457,0.230849822805247,"Aminoglycosides","Access"
"2083","PRT","EURO A","High income","imipenem/cilastatin","vial","500mg/500mg",11.0024072200633,23.3832438823116,3.500913692,"Carbapenems","Watch"
"2084","PRT","EURO A","High income","imipenem/cilastatin","vial","500mg/500mg",11.0024072200633,23.3832438823116,39.3214198178271,"Carbapenems","Watch"
"2085","PRT","EURO A","High income","kanamycin sulfate","vial","1g",1.26107826003739,2.68014989077688,4.50695804056778,"Aminoglycosides","Watch"
"2086","PRT","EURO A","High income","levofloxacin","vial","5mg/ml",0.018409115798736,0.0391246057130653,0.0657921994994955,"Fluoroquinolones","Watch"
"2087","PRT","EURO A","High income","meropenem","vial","1g",10.8732204425283,23.1086852457286,38.8597201722166,"Carbapenems","Watch"
"2088","PRT","EURO A","High income","metronidazole","vial","5mg/ml",0.00538278239729123,0.650533417,0.49861498,"Imidazoles","Access"
"2089","PRT","EURO A","High income","spectinomycin","vial","2g",5.22129892537249,11.0967448952261,18.6603606767575,"Aminocyclitols","Access"
"2090","PRT","EURO A","High income","streptomycin sulfate","vial","1g",0.378301946881627,0.803999207460301,1.3520104622294,"Aminoglycosides","Watch"
"2091","PRT","EURO A","High income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.411782853392779,0.266037614,2.450639585,"Trimethoprim - sulfonamide combinations","Access"
"2092","PRT","EURO A","High income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.411782853392779,0.275330949,4.901279169,"Trimethoprim - sulfonamide combinations","Access"
"2093","QAT","EMRO E","High income","amikacin sulfate","vial","250mg/ml",0.678863762394064,1.59392299879146,2.42618605785918,"Aminoglycosides","Access"
"2094","QAT","EMRO E","High income","amoxicillin/clavulanic acid","vial","1000/200mg",5.82808317476621,13.6839176366834,20.8289423091249,"Beta lactam - beta lactamase inhibitor","Access"
"2095","QAT","EMRO E","High income","ampicillin","vial","1g",0.182397417876943,0.75686305,23.92258279,"Penicillins ","Access"
"2096","QAT","EMRO E","High income","ampicillin","vial","1g",0.182397417876943,0.733856952,11.9612914,"Penicillins ","Access"
"2097","QAT","EMRO E","High income","ampicillin","vial","250mg",0.129512959439249,0.75686305,23.92258279,"Penicillins ","Access"
"2098","QAT","EMRO E","High income","ampicillin","vial","250mg",0.129512959439249,0.733856952,11.9612914,"Penicillins ","Access"
"2099","QAT","EMRO E","High income","ampicillin","vial","500mg",0.162646691562457,0.75686305,23.92258279,"Penicillins ","Access"
"2100","QAT","EMRO E","High income","ampicillin","vial","500mg",0.162646691562457,0.733856952,11.9612914,"Penicillins ","Access"
"2101","QAT","EMRO E","High income","cefotaxime","vial","1g",1.16561663495324,0.753620107,1.539223156,"Third-generation cephalosporins","Watch"
"2102","QAT","EMRO E","High income","cefotaxime","vial","500mg",1.05768916875387,0.753620107,1.539223156,"Third-generation cephalosporins","Watch"
"2103","QAT","EMRO E","High income","ceftazidime","vial","1g",1.45702079369155,1.384866098,1.163229713,"Third-generation cephalosporins","Watch"
"2104","QAT","EMRO E","High income","ceftazidime","vial","1g",1.45702079369155,0.879366414,2.07971373,"Third-generation cephalosporins","Watch"
"2105","QAT","EMRO E","High income","ceftazidime","vial","250mg",1.59732649975074,1.384866098,1.163229713,"Third-generation cephalosporins","Watch"
"2106","QAT","EMRO E","High income","ceftazidime","vial","250mg",1.59732649975074,0.879366414,2.07971373,"Third-generation cephalosporins","Watch"
"2107","QAT","EMRO E","High income","ceftriaxone","vial","1g",0.42955131547351,1.008555411,0.751986885,"Third-generation cephalosporins","Watch"
"2108","QAT","EMRO E","High income","ceftriaxone","vial","1g",0.42955131547351,0.785285805,1.680220697,"Third-generation cephalosporins","Watch"
"2109","QAT","EMRO E","High income","ceftriaxone","vial","250mg",0.381847375413386,1.008555411,0.751986885,"Third-generation cephalosporins","Watch"
"2110","QAT","EMRO E","High income","ceftriaxone","vial","250mg",0.381847375413386,0.785285805,1.680220697,"Third-generation cephalosporins","Watch"
"2111","QAT","EMRO E","High income","ceftriaxone","vial","500mg",0.410124371557622,1.008555411,0.751986885,"Third-generation cephalosporins","Watch"
"2112","QAT","EMRO E","High income","ceftriaxone","vial","500mg",0.410124371557622,0.785285805,1.680220697,"Third-generation cephalosporins","Watch"
"2113","QAT","EMRO E","High income","cefuroxime","vial","750mg",1.44234265828844,3.38651620919698,5.15477750035453,"Second-generation cephalosporins","Watch"
"2114","QAT","EMRO E","High income","chloramphenicol","vial","1g",0.503049919955284,0.533088203,1.79784629820058,"Amphenicols","Access"
"2115","QAT","EMRO E","High income","chloramphenicol","vial","1g",0.503049919955284,0.959605765,2.12671291,"Amphenicols","Access"
"2116","QAT","EMRO E","High income","chloramphenicol in oil","ampoule","250mg/ml",0.356376493390334,0.836746222894975,1.2736512500876,"Amphenicols","Access"
"2117","QAT","EMRO E","High income","ciprofloxacin","vial","2mg/ml",0.0107927466199374,0.711661589,0.011749795,"Fluoroquinolones","Watch"
"2118","QAT","EMRO E","High income","clindamycin","vial","150mg/ml",0.509417640461047,1.19607576379899,0.434742418,"Lincosamides","Access"
"2119","QAT","EMRO E","High income","cloxacillin","vial","1g",0.182397417876943,0.730696257,0.651868750044834,"Penicillins ","Access"
"2120","QAT","EMRO E","High income","cloxacillin","vial","250mg",0.280611412118373,0.730696257,1.00287500006898,"Penicillins ","Access"
"2121","QAT","EMRO E","High income","cloxacillin","vial","500mg",0.196212133550462,0.730696257,0.701241057740538,"Penicillins ","Access"
"2122","QAT","EMRO E","High income","gentamicin sulfate","ampoule","10mg/ml",0.0949761702554494,0.222997176301507,0.339434615407961,"Aminoglycosides","Access"
"2123","QAT","EMRO E","High income","gentamicin sulfate","ampoule","40mg/ml",0.0647564797196246,0.152043529296482,0.23143269232361,"Aminoglycosides","Access"
"2124","QAT","EMRO E","High income","imipenem/cilastatin","vial","500mg/500mg",11.0301870455761,25.8980811568342,3.877432378,"Carbapenems","Watch"
"2125","QAT","EMRO E","High income","imipenem/cilastatin","vial","500mg/500mg",11.0301870455761,25.8980811568342,39.4207019257882,"Carbapenems","Watch"
"2126","QAT","EMRO E","High income","kanamycin sulfate","vial","1g",1.26426233905947,2.96839650363166,4.51833759646461,"Aminoglycosides","Watch"
"2127","QAT","EMRO E","High income","levofloxacin","vial","5mg/ml",0.018455596720093,0.0433324058494975,0.0659583173122288,"Fluoroquinolones","Watch"
"2128","QAT","EMRO E","High income","meropenem","vial","1g",10.9006740861368,25.5939940982412,38.957836541141,"Carbapenems","Watch"
"2129","QAT","EMRO E","High income","metronidazole","vial","5mg/ml",0.00539637330996872,0.720497435,0.552240369,"Imidazoles","Access"
"2130","QAT","EMRO E","High income","spectinomycin","vial","2g",5.23448211066965,12.290185284799,18.7074759628251,"Aminocyclitols","Access"
"2131","QAT","EMRO E","High income","streptomycin sulfate","vial","1g",0.379257116224601,0.890468269913065,1.35542413470861,"Aminoglycosides","Watch"
"2132","QAT","EMRO E","High income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.412822558212607,0.294649611,2.714202664,"Trimethoprim - sulfonamide combinations","Access"
"2133","QAT","EMRO E","High income","sulfamethoxazole/trimethoprim","ampoule","80/16mg/ml",0.412822558212607,0.304942432,5.428405329,"Trimethoprim - sulfonamide combinations","Access"
"2134","SAU","EMRO E","High income","amikacin sulfate","vial","250mg/ml",0.735028046894571,1.6350326671608,2.62691116877719,"Aminoglycosides","Access"
"2135","SAU","EMRO E","High income","amoxicillin/clavulanic acid","vial","1000/200mg",6.31025668240173,14.0368464271357,22.5521785554798,"Beta lactam - beta lactamase inhibitor","Access"
"2136","SAU","EMRO E","High income","ampicillin","vial","1g",0.197487662838128,0.776383686,24.53958214,"Penicillins ","Access"
"2137","SAU","EMRO E","High income","ampicillin","vial","1g",0.197487662838128,0.752784225,12.26979107,"Penicillins ","Access"
"2138","SAU","EMRO E","High income","ampicillin","vial","250mg",0.140227926275594,0.776383686,24.53958214,"Penicillins ","Access"
"2139","SAU","EMRO E","High income","ampicillin","vial","250mg",0.140227926275594,0.752784225,12.26979107,"Penicillins ","Access"
"2140","SAU","EMRO E","High income","ampicillin","vial","500mg",0.1761029040811,0.776383686,24.53958214,"Penicillins ","Access"
"2141","SAU","EMRO E","High income","ampicillin","vial","500mg",0.1761029040811,0.752784225,12.26979107,"Penicillins ","Access"
"2142","SAU","EMRO E","High income","cefotaxime","vial","1g",1.26205133648035,0.773057102,1.578922034,"Third-generation cephalosporins","Watch"
"2143","SAU","EMRO E","High income","cefotaxime","vial","500mg",1.14519473125068,0.773057102,1.578922034,"Third-generation cephalosporins","Watch"
"2144","SAU","EMRO E","High income","ceftazidime","vial","1g",1.57756417060043,1.420583875,1.193231155,"Third-generation cephalosporins","Watch"
"2145","SAU","EMRO E","High income","ceftazidime","vial","1g",1.57756417060043,0.902046595,2.133352672,"Third-generation cephalosporins","Watch"
"2146","SAU","EMRO E","High income","ceftazidime","vial","250mg",1.72947775739899,1.420583875,1.193231155,"Third-generation cephalosporins","Watch"
"2147","SAU","EMRO E","High income","ceftazidime","vial","250mg",1.72947775739899,0.902046595,2.133352672,"Third-generation cephalosporins","Watch"
"2148","SAU","EMRO E","High income","ceftriaxone","vial","1g",0.465089288814053,1.03456757,0.771381757,"Third-generation cephalosporins","Watch"
"2149","SAU","EMRO E","High income","ceftriaxone","vial","1g",0.465089288814053,0.805539505,1.723556113,"Third-generation cephalosporins","Watch"
"2150","SAU","EMRO E","High income","ceftriaxone","vial","250mg",0.413438669302543,1.03456757,0.771381757,"Third-generation cephalosporins","Watch"
"2151","SAU","EMRO E","High income","ceftriaxone","vial","250mg",0.413438669302543,0.805539505,1.723556113,"Third-generation cephalosporins","Watch"
"2152","SAU","EMRO E","High income","ceftriaxone","vial","500mg",0.444055099872714,1.03456757,0.771381757,"Third-generation cephalosporins","Watch"
"2153","SAU","EMRO E","High income","ceftriaxone","vial","500mg",0.444055099872714,0.805539505,1.723556113,"Third-generation cephalosporins","Watch"
"2154","SAU","EMRO E","High income","cefuroxime","vial","750mg",1.5616716722892,3.47385954911558,5.58124655954504,"Second-generation cephalosporins","Watch"
"2155","SAU","EMRO E","High income","chloramphenicol","vial","1g",0.544668636975453,0.546837349,1.94658711568688,"Amphenicols","Access"
"2156","SAU","EMRO E","High income","chloramphenicol","vial","1g",0.544668636975453,0.984355439,2.181564031,"Amphenicols","Access"
"2157","SAU","EMRO E","High income","chloramphenicol in oil","ampoule","250mg/ml",0.385860510468343,0.858327164859297,1.37902395537397,"Amphenicols","Access"
"2158","SAU","EMRO E","High income","ciprofloxacin","vial","2mg/ml",0.0116856605229662,0.73001641,0.01205284,"Fluoroquinolones","Watch"
"2159","SAU","EMRO E","High income","clindamycin","vial","150mg/ml",0.551563176684003,1.22692435437186,0.445955078,"Lincosamides","Access"
