"","iso3c","Medicine","Form","Dose","generic.adj","UK.adj","SA.adj","India.adj"
"1181","COM","ceftriaxone","powder","forinjection250mg",0.709269437462235,1.51757383303557,0.286534919524199,0.0848992354145776
"1182","COM","chloramphenicol","2","mlampoule1000mg",0.481484788844923,NA,NA,0.148573661975511
"1183","COM","chloramphenicol","powder","forinjection1000mg",0.866715069538569,1.92084520125482,NA,0.148573661975511
"1184","COM","ciprofloxacin","2","mg",0.642772111323767,0.0106124044268222,NA,0
"1185","COM","clindamycin","1","mlinjection150mg",NA,0.392658963792421,NA,1.28410093564549
"1186","COM","cloxacillin","powder","forinjection500mg",0.659964206495219,NA,0.944503993987176,0.127348853121866
"1187","COM","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.22948139854463
"1188","COM","erythromycin","powder","forinjection500mg",NA,11.8009937226263,NA,NA
"1189","COM","fluconazole","1","mlvial2mg",0.642453739190962,0.0106124044268222,NA,0
"1190","COM","gentamicin","2","mlvial20mg",NA,1.51757383303557,NA,0.0424496177072888
"1191","COM","gentamicin","2","mlvial80mg",NA,0.827767545292132,0.244085301816911,0.0424496177072888
"1192","COM","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.50209346085133,3.31107018116853,12.5863116502111
"1193","COM","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.65553509058426,9.02054376279887
"1194","COM","kanamycin","powder","forinjection1g",NA,NA,NA,0.456333390353355
"1195","COM","streptomycin","powder","forinjection1000mg",NA,NA,0.307759728377844,0.0636744265609332
"1196","COM","streptomycin","powder","forinjection1000mg",NA,NA,0.307759728377844,0.0636744265609332
"1197","COM","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.26612726581142,2.45146542259593,NA,NA
"1198","COM","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.275423732089317,4.90293084519186,NA,NA
"1199","COM","vancomycin","powder","forinjection250mg",0.963362236653639,0.764093118731198,0.933891589560354,0.297147323951022
"1200","COM","metronidazole","100ml","vial500mg",0.650752639452737,0.498783008060643,0.0955116398413998,0.00653724112692248
"1201","CPV","amikacin","powder","forinjection1000mg",NA,24.7927089758162,0.57221946859836,0.280907739130104
"1202","CPV","amikacin","powder","forinjection100mg",NA,2.47614970048018,0.343331681159016,0.05201995169076
"1203","CPV","amikacin","powder","forinjection500mg",NA,12.4015564830772,0.291311729468256,0.145655864734128
"1204","CPV","ampicillin","powder","forinjection1000mg",0.670173037632061,21.1825243284775,1.25888283091639,0.135251874395976
"1205","CPV","ampicillin","powder","forinjection500mg",0.649802024549959,10.5912621642387,0.634643410627272,0.062423942028912
"1206","CPV","cefazolin","powder","forinjection1000mg",0.8397476761536,NA,0.551411487922056,0.270503748791952
"1207","CPV","cefotaxime","powder","forinjection250mg",0.667301536298731,1.36292273429791,0.15605985507228,0.062423942028912
"1208","CPV","ceftazidime","powder","forinjection1000mg",1.22624551322561,1.02999504347705,1.8415062898529,0.374543652173472
"1209","CPV","ceftazidime","powder","forinjection250mg",0.778645040897634,1.8415062898529,0.457775574878688,0.374543652173472
"1210","CPV","ceftriaxone","powder","forinjection1000mg",0.893036914665615,0.665855381641728,0.457775574878688,0.15605985507228
"1211","CPV","ceftriaxone","powder","forinjection250mg",0.695340290260051,1.48777061835574,0.280907739130104,0.083231922705216
"1212","CPV","chloramphenicol","2","mlampoule1000mg",0.472029041641956,NA,NA,0.145655864734128
"1213","CPV","chloramphenicol","powder","forinjection1000mg",0.849693890916874,1.88312225120551,NA,0.145655864734128
"1214","CPV","ciprofloxacin","2","mg",0.63014888680119,0.010403990338152,NA,0
"1215","CPV","clindamycin","1","mlinjection150mg",NA,0.384947642511624,NA,1.25888283091639
"1216","CPV","cloxacillin","powder","forinjection500mg",0.647003351148996,NA,0.925955140095528,0.124847884057824
"1217","CPV","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.10714232849522
"1218","CPV","erythromycin","powder","forinjection500mg",NA,11.569237256025,NA,NA
"1219","CPV","fluconazole","1","mlvial2mg",0.629836767091046,0.010403990338152,NA,0
"1220","CPV","gentamicin","2","mlvial20mg",NA,1.48777061835574,NA,0.041615961352608
"1221","CPV","gentamicin","2","mlvial80mg",NA,0.811511246375856,0.239291777777496,0.041615961352608
"1222","CPV","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.43331681159016,3.24604498550342,12.3391325410483
"1223","CPV","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.62302249275171,8.8433917874292
"1224","CPV","kanamycin","powder","forinjection1g",NA,NA,NA,0.447371584540536
"1225","CPV","streptomycin","powder","forinjection1000mg",NA,NA,0.301715719806408,0.062423942028912
"1226","CPV","streptomycin","powder","forinjection1000mg",NA,NA,0.301715719806408,0.062423942028912
"1227","CPV","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.260900865709838,2.40332176811311,NA,NA
"1228","CPV","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.270014761246059,4.80664353622622,NA,NA
"1229","CPV","vancomycin","powder","forinjection250mg",0.944443030926424,0.749087304346944,0.915551149757376,0.291311729468256
"1230","CPV","metronidazole","100ml","vial500mg",0.63797268753548,0.488987545893144,0.093635913043368,0.00640885804830163
"1231","CRI","amikacin","powder","forinjection1000mg",NA,23.6615562545704,0.546112292908676,0.268091489246077
"1232","CRI","amikacin","powder","forinjection100mg",NA,2.36317683113209,0.327667375745206,0.0496465720826069
"1233","CRI","amikacin","powder","forinjection500mg",NA,11.8357427844935,0.278020803662599,0.139010401831299
"1234","CRI","ampicillin","powder","forinjection1000mg",0.639596788140225,20.2160841520375,1.20144704439909,0.129081087414778
"1235","CRI","ampicillin","powder","forinjection500mg",0.620155190512676,10.1080420760188,0.605688179407804,0.0595758864991283
"1236","CRI","cefazolin","powder","forinjection1000mg",0.801434683815107,NA,0.526253664075633,0.258162174829556
"1237","CRI","cefotaxime","powder","forinjection250mg",0.636856297361265,1.3007401885643,0.148939716247821,0.0595758864991283
"1238","CRI","ceftazidime","powder","forinjection1000mg",1.17029878507446,0.983002127235617,1.75748865172428,0.35745531899477
"1239","CRI","ceftazidime","powder","forinjection250mg",0.743119820246877,1.75748865172428,0.436889834326941,0.35745531899477
"1240","CRI","ceftriaxone","powder","forinjection1000mg",0.852292632256529,0.635476122657369,0.436889834326941,0.148939716247821
"1241","CRI","ceftriaxone","powder","forinjection250mg",0.66361579971379,1.41989196156256,0.268091489246077,0.0794345153321711
"1242","CRI","chloramphenicol","2","mlampoule1000mg",0.450492995077575,NA,NA,0.139010401831299
"1243","CRI","chloramphenicol","powder","forinjection1000mg",0.810927108397301,1.79720590939037,NA,0.139010401831299
"1244","CRI","ciprofloxacin","2","mg",0.601398715579867,0.00992931441652138,NA,0
"1245","CRI","clindamycin","1","mlinjection150mg",NA,0.367384633411291,NA,1.20144704439909
"1246","CRI","cloxacillin","powder","forinjection500mg",0.617484204934632,NA,0.883708983070403,0.119151772998257
"1247","CRI","dactinomycin","powder","forinjection500mcg",NA,NA,NA,5.82850756249805
"1248","CRI","erythromycin","powder","forinjection500mg",NA,11.0413976311718,NA,NA
"1249","CRI","fluconazole","1","mlvial2mg",0.601100836147372,0.00992931441652138,NA,0
"1250","CRI","gentamicin","2","mlvial20mg",NA,1.41989196156256,NA,0.0397172576660855
"1251","CRI","gentamicin","2","mlvial80mg",NA,0.774486524488668,0.228374231579992,0.0397172576660855
"1252","CRI","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.27667375745206,3.09794609795467,11.7761668979944
"1253","CRI","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.54897304897734,8.43991725404318
"1254","CRI","kanamycin","powder","forinjection1g",NA,NA,NA,0.426960519910419
"1255","CRI","streptomycin","powder","forinjection1000mg",NA,NA,0.28795011807912,0.0595758864991283
"1256","CRI","streptomycin","powder","forinjection1000mg",NA,NA,0.28795011807912,0.0595758864991283
"1257","CRI","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.248997417623107,2.29367163021644,NA,NA
"1258","CRI","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.257695497051979,4.58734326043288,NA,NA
"1259","CRI","vancomycin","powder","forinjection250mg",0.901353374788561,0.714910637989539,0.873779668653882,0.278020803662599
"1260","CRI","metronidazole","100ml","vial500mg",0.608865560021091,0.466677777576505,0.0893638297486924,0.00611645768057717
"1261","CUB","amikacin","powder","forinjection1000mg",NA,25.2893597491173,0.583682243475221,0.286534919524199
"1262","CUB","amikacin","powder","forinjection100mg",NA,2.52575225358368,0.350209346085133,0.053062022134111
"1263","CUB","amikacin","powder","forinjection500mg",NA,12.6499860767721,0.297147323951022,0.148573661975511
"1264","CUB","ampicillin","powder","forinjection1000mg",0.683598031153752,21.60685541301,1.28410093564549,0.137961257548689
"1265","CUB","ampicillin","powder","forinjection500mg",0.662818943286034,10.803427706505,0.647356670036154,0.0636744265609332
"1266","CUB","cefazolin","powder","forinjection1000mg",0.856569610906527,NA,0.562457434621577,0.275922515097377
"1267","CUB","cefotaxime","powder","forinjection250mg",0.680669007531949,1.39022497991371,0.159186066402333,0.0636744265609332
"1268","CUB","ceftazidime","powder","forinjection1000mg",1.25080982295855,1.0506280382554,1.87839558354753,0.382046559365599
"1269","CUB","ceftazidime","powder","forinjection250mg",0.7942429597078,1.87839558354753,0.466945794780177,0.382046559365599
"1270","CUB","ceftriaxone","powder","forinjection1000mg",0.910926346380711,0.679193883316621,0.466945794780177,0.159186066402333
"1271","CUB","ceftriaxone","powder","forinjection250mg",0.709269437462235,1.51757383303557,0.286534919524199,0.0848992354145776
"1272","CUB","chloramphenicol","2","mlampoule1000mg",0.481484788844923,NA,NA,0.148573661975511
"1273","CUB","chloramphenicol","powder","forinjection1000mg",0.866715069538569,1.92084520125482,NA,0.148573661975511
"1274","CUB","ciprofloxacin","2","mg",0.642772111323767,0.0106124044268222,NA,0
"1275","CUB","clindamycin","1","mlinjection150mg",NA,0.392658963792421,NA,1.28410093564549
"1276","CUB","cloxacillin","powder","forinjection500mg",0.659964206495219,NA,0.944503993987176,0.127348853121866
"1277","CUB","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.22948139854463
"1278","CUB","erythromycin","powder","forinjection500mg",NA,11.8009937226263,NA,NA
"1279","CUB","fluconazole","1","mlvial2mg",0.642453739190962,0.0106124044268222,NA,0
"1280","CUB","gentamicin","2","mlvial20mg",NA,1.51757383303557,NA,0.0424496177072888
"1281","CUB","gentamicin","2","mlvial80mg",NA,0.827767545292132,0.244085301816911,0.0424496177072888
"1282","CUB","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.50209346085133,3.31107018116853,12.5863116502111
"1283","CUB","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.65553509058426,9.02054376279887
"1284","CUB","kanamycin","powder","forinjection1g",NA,NA,NA,0.456333390353355
"1285","CUB","streptomycin","powder","forinjection1000mg",NA,NA,0.307759728377844,0.0636744265609332
"1286","CUB","streptomycin","powder","forinjection1000mg",NA,NA,0.307759728377844,0.0636744265609332
"1287","CUB","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.26612726581142,2.45146542259593,NA,NA
"1288","CUB","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.275423732089317,4.90293084519186,NA,NA
"1289","CUB","vancomycin","powder","forinjection250mg",0.963362236653639,0.764093118731198,0.933891589560354,0.297147323951022
"1290","CUB","metronidazole","100ml","vial500mg",0.650752639452737,0.498783008060643,0.0955116398413998,0.00653724112692248
"1291","CYP","amikacin","powder","forinjection1000mg",NA,24.9967318107331,0.576928346449987,0.283219370075448
"1292","CYP","amikacin","powder","forinjection100mg",NA,2.49652629918358,0.346157007869993,0.0524480314954534
"1293","CYP","amikacin","powder","forinjection500mg",NA,12.5036107085161,0.293708976374539,0.14685448818727
"1294","CYP","ampicillin","powder","forinjection1000mg",0.675687989755926,21.3568384249486,1.26924236218997,0.136364881888179
"1295","CYP","ampicillin","powder","forinjection500mg",0.655149340622307,10.6784192124743,0.639865984244531,0.0629376377945441
"1296","CYP","cefazolin","powder","forinjection1000mg",0.846658082824805,NA,0.555949133851806,0.272729763776358
"1297","CYP","cefotaxime","powder","forinjection250mg",0.672792858417377,1.37413842518088,0.15734409448636,0.0629376377945441
"1298","CYP","ceftazidime","powder","forinjection1000mg",1.23633646722973,1.03847102360998,1.85666031493905,0.377625826767264
"1299","CYP","ceftazidime","powder","forinjection250mg",0.785052625030246,1.85666031493905,0.46154267715999,0.377625826767264
"1300","CYP","ceftriaxone","powder","forinjection1000mg",0.900385846288748,0.671334803141804,0.46154267715999,0.15734409448636
"1301","CYP","ceftriaxone","powder","forinjection250mg",0.701062347393427,1.50001370076997,0.283219370075448,0.0839168503927255
"1302","CYP","chloramphenicol","2","mlampoule1000mg",0.475913437789744,NA,NA,0.14685448818727
"1303","CYP","chloramphenicol","powder","forinjection1000mg",0.856686146446736,1.89861874013541,NA,0.14685448818727
"1304","CYP","ciprofloxacin","2","mg",0.635334474323324,0.0104896062990907,NA,0
"1305","CYP","clindamycin","1","mlinjection150mg",NA,0.388115433066355,NA,1.26924236218997
"1306","CYP","cloxacillin","powder","forinjection500mg",0.652327636527851,NA,0.933574960619071,0.125875275589088
"1307","CYP","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.15739889756623
"1308","CYP","erythromycin","powder","forinjection500mg",NA,11.6644422045888,NA,NA
"1309","CYP","fluconazole","1","mlvial2mg",0.635019786134352,0.0104896062990907,NA,0
"1310","CYP","gentamicin","2","mlvial20mg",NA,1.50001370076997,NA,0.0419584251963627
"1311","CYP","gentamicin","2","mlvial80mg",NA,0.818189291329073,0.241260944879086,0.0419584251963627
"1312","CYP","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.46157007869992,3.27275716531629,12.4406730707215
"1313","CYP","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.63637858265815,8.91616535422708
"1314","CYP","kanamycin","powder","forinjection1g",NA,NA,NA,0.451053070860899
"1315","CYP","streptomycin","powder","forinjection1000mg",NA,NA,0.30419858267363,0.0629376377945441
"1316","CYP","streptomycin","powder","forinjection1000mg",NA,NA,0.30419858267363,0.0629376377945441
"1317","CYP","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.263047857162297,2.42309905508995,NA,NA
"1318","CYP","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.2722367522803,4.8461981101799,NA,NA
"1319","CYP","vancomycin","powder","forinjection250mg",0.952214991012555,0.755251653534529,0.92308535431998,0.293708976374539
"1320","CYP","metronidazole","100ml","vial500mg",0.643222658260241,0.493011496057262,0.0944064566918161,0.00646159748023986
"1321","CZE","amikacin","powder","forinjection1000mg",NA,27.3522046653185,0.631293015775291,0.309907480471507
"1322","CZE","amikacin","powder","forinjection100mg",NA,2.73177705008217,0.378775809465175,0.0573902741613901
"1323","CZE","amikacin","powder","forinjection500mg",NA,13.6818413600754,0.321385535303785,0.160692767651892
"1324","CZE","ampicillin","powder","forinjection1000mg",0.739358902021189,23.369319638518,1.38884463470564,0.149214712819614
"1325","CZE","ampicillin","powder","forinjection500mg",0.716884870659588,11.684659819259,0.700161344768959,0.0688683289936681
"1326","CZE","cefazolin","powder","forinjection1000mg",0.926439717732488,NA,0.608336906110735,0.298429425639229
"1327","CZE","cefotaxime","powder","forinjection250mg",0.73619095888748,1.50362518302842,0.17217082248417,0.0688683289936681
"1328","CZE","ceftazidime","powder","forinjection1000mg",1.35283797669678,1.13632742839552,2.03161570531321,0.413209973962009
"1329","CZE","ceftazidime","powder","forinjection250mg",0.859029101702519,2.03161570531321,0.505034412620233,0.413209973962009
"1330","CZE","ceftriaxone","powder","forinjection1000mg",0.985230314583416,0.734595509265793,0.505034412620233,0.17217082248417
"1331","CZE","ceftriaxone","powder","forinjection250mg",0.767124316660469,1.64136184101576,0.309907480471507,0.0918244386582242
"1332","CZE","chloramphenicol","2","mlampoule1000mg",0.520759347740454,NA,NA,0.160692767651892
"1333","CZE","chloramphenicol","powder","forinjection1000mg",0.937412738152146,2.07752792464232,NA,0.160692767651892
"1334","CZE","ciprofloxacin","2","mg",0.695202825081415,0.011478054832278,NA,0
"1335","CZE","clindamycin","1","mlinjection150mg",NA,0.424688028794287,NA,1.38884463470564
"1336","CZE","cloxacillin","powder","forinjection500mg",0.713797273909705,NA,1.02154688007274,0.137736657987336
"1337","CZE","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.7376181865472
"1338","CZE","erythromycin","powder","forinjection500mg",NA,12.7635969734932,NA,NA
"1339","CZE","fluconazole","1","mlvial2mg",0.694858483436447,0.011478054832278,NA,0
"1340","CZE","gentamicin","2","mlvial20mg",NA,1.64136184101576,NA,0.0459122193291121
"1341","CZE","gentamicin","2","mlvial80mg",NA,0.895288276917686,0.263995261142394,0.0459122193291121
"1342","CZE","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.78775809465175,3.58115310767074,13.6129730310817
"1343","CZE","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.79057655383537,9.75634660743632
"1344","CZE","kanamycin","powder","forinjection1g",NA,NA,NA,0.493556357787955
"1345","CZE","streptomycin","powder","forinjection1000mg",NA,NA,0.332863590136063,0.0688683289936681
"1346","CZE","streptomycin","powder","forinjection1000mg",NA,NA,0.332863590136063,0.0688683289936681
"1347","CZE","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.287835181029036,2.65143066625622,NA,NA
"1348","CZE","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.297889957062111,5.30286133251245,NA,NA
"1349","CZE","vancomycin","powder","forinjection250mg",1.0419433835097,0.826419947924018,1.01006882524047,0.321385535303785
"1350","CZE","metronidazole","100ml","vial500mg",0.703834322315288,0.539468577117067,0.103302493490502,0.00707048177668326
"1351","DEU","amikacin","powder","forinjection1000mg",NA,25.2503065901599,0.58278089066672,0.28609243723639
"1352","DEU","amikacin","powder","forinjection100mg",NA,2.52185185415781,0.349668534400032,0.0529800809697018
"1353","DEU","amikacin","powder","forinjection500mg",NA,12.6304513031769,0.29668845343033,0.148344226715165
"1354","DEU","ampicillin","powder","forinjection1000mg",0.682542383132668,21.5734889708626,1.28211795946678,0.137748210521225
"1355","DEU","ampicillin","powder","forinjection500mg",0.661795383424933,10.7867444854313,0.646356987830362,0.0635760971636421
"1356","DEU","cefazolin","powder","forinjection1000mg",0.855246851077702,NA,0.561588858278839,0.275496421042449
"1357","DEU","cefotaxime","powder","forinjection250mg",0.67961788266314,1.38807812140619,0.158940242909105,0.0635760971636421
"1358","DEU","ceftazidime","powder","forinjection1000mg",1.24887825666639,1.0490056032001,1.87549486632744,0.381456582981853
"1359","DEU","ceftazidime","powder","forinjection250mg",0.79301644797069,1.87549486632744,0.466224712533376,0.381456582981853
"1360","DEU","ceftriaxone","powder","forinjection1000mg",0.909519646023065,0.678145036412183,0.466224712533376,0.158940242909105
"1361","DEU","ceftriaxone","powder","forinjection250mg",0.70817414630581,1.51523031573347,0.28609243723639,0.0847681295515229
"1362","DEU","chloramphenicol","2","mlampoule1000mg",0.480741254719074,NA,NA,0.148344226715165
"1363","DEU","chloramphenicol","powder","forinjection1000mg",0.865376642559109,1.9178789311032,NA,0.148344226715165
"1364","DEU","ciprofloxacin","2","mg",0.64177950883458,0.0105960161939404,NA,0
"1365","DEU","clindamycin","1","mlinjection150mg",NA,0.392052599175793,NA,1.28211795946678
"1366","DEU","cloxacillin","powder","forinjection500mg",0.658945055068763,NA,0.943045441260692,0.127152194327284
"1367","DEU","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.21986150584299
"1368","DEU","erythromycin","powder","forinjection500mg",NA,11.7827700076617,NA,NA
"1369","DEU","fluconazole","1","mlvial2mg",0.641461628348761,0.0105960161939404,NA,0
"1370","DEU","gentamicin","2","mlvial20mg",NA,1.51523031573347,NA,0.0423840647757614
"1371","DEU","gentamicin","2","mlvial80mg",NA,0.826489263127348,0.243708372460628,0.0423840647757614
"1372","DEU","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.49668534400032,3.30595705250939,12.5668752060133
"1373","DEU","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.6529785262547,9.0066137648493
"1374","DEU","kanamycin","powder","forinjection1g",NA,NA,NA,0.455628696339435
"1375","DEU","streptomycin","powder","forinjection1000mg",NA,NA,0.30728446962427,0.0635760971636421
"1376","DEU","streptomycin","powder","forinjection1000mg",NA,NA,0.30728446962427,0.0635760971636421
"1377","DEU","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.265716298095442,2.44767974080022,NA,NA
"1378","DEU","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.274998408281334,4.89535948160044,NA,NA
"1379","DEU","vancomycin","powder","forinjection250mg",0.961874562037324,0.762913165963706,0.932449425066751,0.29668845343033
"1380","DEU","metronidazole","100ml","vial500mg",0.649747713012423,0.498012761115197,0.0953641457454632,0.00652714597546726
"1381","DJI","amikacin","powder","forinjection1000mg",NA,24.7357758974003,0.570905444547636,0.28026267277793
"1382","DJI","amikacin","powder","forinjection100mg",NA,2.4704635600425,0.342543266728581,0.051900494958876
"1383","DJI","amikacin","powder","forinjection500mg",NA,12.373077998196,0.290642771769705,0.145321385884853
"1384","DJI","ampicillin","powder","forinjection1000mg",0.668634076555199,21.1338815472543,1.2559919780048,0.134941286893077
"1385","DJI","ampicillin","powder","forinjection500mg",0.648309842729303,10.5669407736271,0.633186038498287,0.0622805939506511
"1386","DJI","cefazolin","powder","forinjection1000mg",0.837819310022143,NA,0.550145246564085,0.269882573786155
"1387","DJI","cefotaxime","powder","forinjection250mg",0.665769169233469,1.35979296792255,0.155701484876628,0.0622805939506511
"1388","DJI","ceftazidime","powder","forinjection1000mg",1.2234296074676,1.02762980018574,1.83727752154421,0.373683563703907
"1389","DJI","ceftazidime","powder","forinjection250mg",0.776856988643447,1.83727752154421,0.456724355638108,0.373683563703907
"1390","DJI","ceftriaxone","powder","forinjection1000mg",0.890986177058015,0.664326335473612,0.456724355638108,0.155701484876628
"1391","DJI","ceftriaxone","powder","forinjection250mg",0.693743536016303,1.48435415582385,0.28026267277793,0.0830407919342015
"1392","DJI","chloramphenicol","2","mlampoule1000mg",0.47094509125684,NA,NA,0.145321385884853
"1393","DJI","chloramphenicol","powder","forinjection1000mg",0.84774268465828,1.87879791751131,NA,0.145321385884853
"1394","DJI","ciprofloxacin","2","mg",0.62870183573384,0.0103800989917752,NA,0
"1395","DJI","clindamycin","1","mlinjection150mg",NA,0.384063662695682,NA,1.2559919780048
"1396","DJI","cloxacillin","powder","forinjection500mg",0.645517596100516,NA,0.923828810267992,0.124561187901302
"1397","DJI","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.09311810817204
"1398","DJI","erythromycin","powder","forinjection500mg",NA,11.542670078854,NA,NA
"1399","DJI","fluconazole","1","mlvial2mg",0.628390432764086,0.0103800989917752,NA,0
"1400","DJI","gentamicin","2","mlvial20mg",NA,1.48435415582385,NA,0.0415203959671008
"1401","DJI","gentamicin","2","mlvial80mg",NA,0.809647721358465,0.238742276810829,0.0415203959671008
"1402","DJI","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.42543266728581,3.23859088543386,12.3107974042454
"1403","DJI","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.61929544271693,8.82308414300891
"1404","DJI","kanamycin","powder","forinjection1g",NA,NA,NA,0.446344256646333
"1405","DJI","streptomycin","powder","forinjection1000mg",NA,NA,0.30102287076148,0.0622805939506511
"1406","DJI","streptomycin","powder","forinjection1000mg",NA,NA,0.30102287076148,0.0622805939506511
"1407","DJI","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.260301742416746,2.39780286710007,NA,NA
"1408","DJI","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.269394709133542,4.79560573420014,NA,NA
"1409","DJI","vancomycin","powder","forinjection250mg",0.942274246176376,0.747367127407814,0.913448711276217,0.290642771769705
"1410","DJI","metronidazole","100ml","vial500mg",0.636507670175655,0.487864652613434,0.0934208909259767,0.00639414097893352
"1411","DMA","amikacin","powder","forinjection1000mg",NA,24.4753830101357,0.564895537371994,0.277312354709888
"1412","DMA","amikacin","powder","forinjection100mg",NA,2.4444570526279,0.338937322423197,0.0513541397610904
"1413","DMA","amikacin","powder","forinjection500mg",NA,12.2428269190439,0.287583182662106,0.143791591331053
"1414","DMA","ampicillin","powder","forinjection1000mg",0.661595382542127,20.911405710716,1.24277018221839,0.133520763378835
"1415","DMA","ampicillin","powder","forinjection500mg",0.641485101411684,10.455702855358,0.626520505085303,0.0616249677133085
"1416","DMA","cefazolin","powder","forinjection1000mg",0.82899960733533,NA,0.544353881467558,0.26704152675767
"1417","DMA","cefotaxime","powder","forinjection250mg",0.658760634027315,1.34547846174057,0.154062419283271,0.0616249677133085
"1418","DMA","ceftazidime","powder","forinjection1000mg",1.21055059493228,1.01681196726959,1.8179365475426,0.369749806279851
"1419","DMA","ceftazidime","powder","forinjection250mg",0.768679034771953,1.8179365475426,0.451916429897595,0.369749806279851
"1420","DMA","ceftriaxone","powder","forinjection1000mg",0.881606788106591,0.657332988941957,0.451916429897595,0.154062419283271
"1421","DMA","ceftriaxone","powder","forinjection250mg",0.686440515358543,1.46872839716719,0.277312354709888,0.0821666236177446
"1422","DMA","chloramphenicol","2","mlampoule1000mg",0.465987464192134,NA,NA,0.143791591331053
"1423","DMA","chloramphenicol","powder","forinjection1000mg",0.83881851885765,1.85901985935147,NA,0.143791591331053
"1424","DMA","ciprofloxacin","2","mg",0.622083507409945,0.0102708279522181,NA,0
"1425","DMA","clindamycin","1","mlinjection150mg",NA,0.380020634232069,NA,1.24277018221839
"1426","DMA","cloxacillin","powder","forinjection500mg",0.638722248692538,NA,0.914103687747409,0.123249935426617
"1427","DMA","dactinomycin","powder","forinjection500mcg",NA,NA,NA,6.02897600795201
"1428","DMA","erythromycin","powder","forinjection500mg",NA,11.4211606828665,NA,NA
"1429","DMA","fluconazole","1","mlvial2mg",0.621775382571378,0.0102708279522181,NA,0
"1430","DMA","gentamicin","2","mlvial20mg",NA,1.46872839716719,NA,0.0410833118088723
"1431","DMA","gentamicin","2","mlvial80mg",NA,0.80112458027301,0.236229042901016,0.0410833118088723
"1432","DMA","imipenem/cilastatin","powder","forinjection500mg/500mg",NA,3.38937322423197,3.20449832109204,12.1812019513306
"1433","DMA","imipenem/cilastatin","powder","forinjection250mg/250mg",NA,NA,1.60224916054602,8.73020375938537
"1434","DMA","kanamycin","powder","forinjection1g",NA,NA,NA,0.441645601945377
"1435","DMA","streptomycin","powder","forinjection1000mg",NA,NA,0.297854010614324,0.0616249677133085
"1436","DMA","streptomycin","powder","forinjection1000mg",NA,NA,0.297854010614324,0.0616249677133085
"1437","DMA","sulfamethoxazole/trimethoprim","5","mlampoule400mg+80mg",0.257561552557773,2.37256125696238,NA,NA
"1438","DMA","sulfamethoxazole/trimethoprim","10ml","ampoule800mg+160mg",0.266558797843916,4.74512251392475,NA,NA
"1439","DMA","vancomycin","powder","forinjection250mg",0.932354949018501,0.739499612559702,0.903832859795191,0.287583182662106
"1440","DMA","metronidazole","100ml","vial500mg",0.629807170030013,0.48272891375425,0.0924374515699627,0.00632683001856634
"1441","DNK","amikacin","powder","forinjection1000mg",NA,24.7698333606839,0.571691495945284,0.280648552554958
"1442","DNK","amikacin","powder","forinjection100mg",NA,2.47386501881777,0.343014897567171,0.051971954176844
"1443","DNK","amikacin","powder","forinjection500mg",NA,12.3901138757596,0.291042943390327,0.145521471695163
