"","Country (ISO3 Code)","WHO-CHOICE Region","Gram stain","Antibiotic Class","Syndrome","Regional Level of MA for LOS","Number of Studies in MA for LOS","Mean Excess LOS","Low 95% UI Bound Excess LOS","High 95% UI Bound Excess LOS"
"953","ERI","AFRO E","gn","carbapenems","UTI","global",2,9.99190319851496,0.904724574382285,18.7724039499085
"954","ERI","AFRO E","gp","glycopeptides","UTI","global",1,1.7305297043936,-47.5416402148583,54.0470683794881
"955","ESP","EURO A","gp","penicillins","B-J","income",1,0.565207401581081,-6.08735267896772,7.3006605484506
"956","ESP","EURO A","gn","3g cephalosporins","BSI","whoc",13,4.25923086615443,1.41887632613419,7.2129530805187
"957","ESP","EURO A","gn","carbapenems","BSI","whoc",5,7.42526548687779,1.84639823848743,13.2324900624424
"958","ESP","EURO A","gp","glycopeptides","BSI","whoc",2,15.4517920120614,2.00245740414202,28.8073058508028
"959","ESP","EURO A","gp","penicillins","BSI","whoc",6,3.15755633979694,-4.52819862799481,10.9714765189307
"960","ESP","EURO A","gn","3g cephalosporins","COL/INF","income",6,15.7465572007406,8.40906720912294,23.4997131871448
"961","ESP","EURO A","gn","carbapenems","COL/INF","whoc",1,6.03760807477869,-1.9875484465867,14.5849883298993
"962","ESP","EURO A","gp","glycopeptides","COL/INF","whoc",1,11.0850516248093,-1.48078780706837,23.891832985232
"963","ESP","EURO A","gp","penicillins","COL/INF","whoc",2,11.0076945894417,10.1404097829525,11.908108694423
"964","ESP","EURO A","gn","3g cephalosporins","RTI","income",6,-1.1268002325767,-4.48781374101479,1.83491699947232
"965","ESP","EURO A","gn","carbapenems","RTI","whoc",2,6.23430793094712,-3.60762982442738,15.3885871001873
"966","ESP","EURO A","tb","mdr","RTI","whoc",1,67.7656100730585,8.69342198178733,130.44873746212
"967","ESP","EURO A","gp","penicillins","RTI","whoc",3,12.5224813399623,6.57410309527766,18.6055918838151
"968","ESP","EURO A","gp","penicillins","SSI","income",2,7.61282807514074,3.99298921500303,10.7160388801848
"969","ESP","EURO A","gp","penicillins","SSTI","income",1,9.30678142447339,4.10070123982308,14.3558188827133
"970","ESP","EURO A","gn","3g cephalosporins","UTI","whoc",1,4.0962708547287,3.68847206140619,4.48541747619073
"971","ESP","EURO A","gn","carbapenems","UTI","whoc",1,6.08958573212357,-1.87247241109705,13.5621038963826
"972","ESP","EURO A","gp","glycopeptides","UTI","income",1,1.49700171958972,-49.6309168035901,53.3054646087424
"973","EST","EURO C","gp","penicillins","B-J","income",1,0.587705320464989,-5.88916326355008,7.36732223518693
"974","EST","EURO C","gn","3g cephalosporins","BSI","income",24,4.29495560161154,2.22986480229399,6.50645462959704
"975","EST","EURO C","gn","carbapenems","BSI","income",10,6.50847407724198,1.96826814319071,10.968306005061
"976","EST","EURO C","gp","glycopeptides","BSI","income",14,7.39609421014639,4.92342055486307,9.87758548507378
"977","EST","EURO C","gp","penicillins","BSI","income",25,3.36092262944421,2.14241691004235,4.64904590324179
"978","EST","EURO C","gn","3g cephalosporins","COL/INF","income",6,15.7092292885366,7.8749352031252,23.2356013068347
"979","EST","EURO C","gn","carbapenems","COL/INF","whoc",1,12.760662048081,2.52548236290456,22.4787108477713
"980","EST","EURO C","gp","glycopeptides","COL/INF","income",7,5.29248176885823,0.0431557901676742,10.7119243963239
"981","EST","EURO C","gp","penicillins","COL/INF","income",13,1.33068661269061,0.992863020295659,1.70030463519319
"982","EST","EURO C","gn","3g cephalosporins","RTI","income",6,-1.12276571081055,-4.22554345643829,1.75824839151228
"983","EST","EURO C","gn","carbapenems","RTI","income",3,1.30635561732952,-8.17342598633895,10.8054117540373
"984","EST","EURO C","tb","mdr","RTI","whoc",1,364.757117180898,313.456581808846,417.150830309835
"985","EST","EURO C","gp","penicillins","RTI","income",12,2.5109378789688,0.64130426930732,4.33012131709111
"986","EST","EURO C","gp","penicillins","SSI","income",2,7.71775983318167,4.54111746605048,10.9616669479927
"987","EST","EURO C","gp","penicillins","SSTI","income",1,9.23999097646992,4.37934958639439,14.3425961244098
"988","EST","EURO C","gn","3g cephalosporins","UTI","income",4,3.61010631987427,1.76782725390735,5.42094868061952
"989","EST","EURO C","gn","carbapenems","UTI","income",2,9.42615420879556,-0.289941581553923,18.0272438604168
"990","EST","EURO C","gp","glycopeptides","UTI","income",1,1.61536972348322,-47.9976857934865,52.6832508632808
"991","ETH","AFRO E","gp","penicillins","B-J","global",3,4.83310809816011,0.719257090216576,8.70075609241011
"992","ETH","AFRO E","gn","3g cephalosporins","BSI","global",29,5.00816413638127,3.08450415730722,6.92656188285155
"993","ETH","AFRO E","gn","carbapenems","BSI","global",13,5.79059042378411,1.59870056732137,10.0547883241549
"994","ETH","AFRO E","gp","glycopeptides","BSI","global",14,7.37384676590971,5.00394169794882,9.75551579202126
"995","ETH","AFRO E","gp","penicillins","BSI","whoc",1,19.0940327343334,15.2912151674069,22.8481928363718
"996","ETH","AFRO E","gn","3g cephalosporins","COL/INF","wbregion",1,3.99719713559097,3.59913682405758,4.38385543857004
"997","ETH","AFRO E","gn","carbapenems","COL/INF","global",21,6.34227005309198,3.97653495743365,8.63825020229791
"998","ETH","AFRO E","gp","glycopeptides","COL/INF","global",7,5.25521872156883,0.1994975666651,10.6850205672197
"999","ETH","AFRO E","gp","penicillins","COL/INF","global",14,1.32425287810637,0.998316891029933,1.64624563852142
"1000","ETH","AFRO E","gn","3g cephalosporins","RTI","global",7,0.568277859867257,-2.81334878978012,3.75958539934606
"1001","ETH","AFRO E","gn","carbapenems","RTI","global",4,2.32676452034133,-7.69081372275837,12.3631415274122
"1002","ETH","AFRO E","tb","mdr","RTI","global",3,145.376849763176,-47.9052003412381,347.087181140735
"1003","ETH","AFRO E","gp","penicillins","RTI","global",13,2.2316133330036,0.324965682494964,4.05130486543743
"1004","ETH","AFRO E","gp","penicillins","SSI","global",2,7.66331163829326,4.49475134711924,11.003917479972
"1005","ETH","AFRO E","gp","penicillins","SSTI","global",2,11.7896955214688,3.3409791724707,20.5201396845787
"1006","ETH","AFRO E","gn","3g cephalosporins","UTI","global",4,3.61862180104272,1.78674339184031,5.42228817704569
"1007","ETH","AFRO E","gn","carbapenems","UTI","global",2,9.65905624799576,-0.0347414569308702,18.7157027952597
"1008","ETH","AFRO E","gp","glycopeptides","UTI","global",1,1.50175502014579,-48.7691364295115,52.6292987385221
"1009","FIN","EURO A","gp","penicillins","B-J","income",1,0.61157279735852,-6.04644167305584,7.08912335866227
"1010","FIN","EURO A","gn","3g cephalosporins","BSI","whoc",13,4.39934520403294,1.84620091618924,7.10075897579112
"1011","FIN","EURO A","gn","carbapenems","BSI","whoc",5,6.99134399372475,1.34075122873491,12.6195860906538
"1012","FIN","EURO A","gp","glycopeptides","BSI","whoc",2,15.541529084625,1.91705410742209,28.7936518867241
"1013","FIN","EURO A","gp","penicillins","BSI","whoc",6,3.08509740157007,-4.80865447430142,10.5760288692771
"1014","FIN","EURO A","gn","3g cephalosporins","COL/INF","income",6,15.6008449190718,8.36989304878484,22.9125002246122
"1015","FIN","EURO A","gn","carbapenems","COL/INF","whoc",1,6.02744222795826,-2.6428394433999,14.9658891135709
"1016","FIN","EURO A","gp","glycopeptides","COL/INF","whoc",1,11.0806602555671,-1.33062256933538,23.2961837900489
"1017","FIN","EURO A","gp","penicillins","COL/INF","whoc",2,10.9990231390859,10.1617706110548,11.8388967635602
"1018","FIN","EURO A","gn","3g cephalosporins","RTI","income",6,-1.15535660024043,-4.32806504733074,1.9966406984565
"1019","FIN","EURO A","gn","carbapenems","RTI","whoc",2,6.1517720536759,-3.18235469092887,14.5606590694782
"1020","FIN","EURO A","tb","mdr","RTI","whoc",1,67.1488163622714,7.15246343817132,127.807163726294
"1021","FIN","EURO A","gp","penicillins","RTI","whoc",3,12.5663297788717,6.34507670689672,18.6721526601202
"1022","FIN","EURO A","gp","penicillins","SSI","income",2,7.67100224579578,4.45818385146631,11.0493178099658
"1023","FIN","EURO A","gp","penicillins","SSTI","income",1,9.29925008062004,4.13653691865215,14.4901968151133
"1024","FIN","EURO A","gn","3g cephalosporins","UTI","whoc",1,4.10200645161062,3.65212271392902,4.51271228445816
"1025","FIN","EURO A","gn","carbapenems","UTI","whoc",1,6.04325430833751,-1.51432529317702,13.694800973378
"1026","FIN","EURO A","gp","glycopeptides","UTI","income",1,1.84829732375885,-47.1009852826458,51.1797931869249
"1027","FJI","WPRO B","gp","penicillins","B-J","income",1,13.2635169740114,-13.5372258601607,41.1662177506883
"1028","FJI","WPRO B","gn","3g cephalosporins","BSI","whoc",3,9.87516233462391,6.29570879180092,13.3447629727608
"1029","FJI","WPRO B","gn","carbapenems","BSI","whoc",1,5.98775292434254,-0.233303283503774,12.2075731049464
"1030","FJI","WPRO B","gp","glycopeptides","BSI","whoc",1,2.13638460996185,-10.7593301247933,15.2549097450353
"1031","FJI","WPRO B","gp","penicillins","BSI","whoc",4,16.945389444731,7.71946338175359,25.9020688260635
"1032","FJI","WPRO B","gn","3g cephalosporins","COL/INF","income",6,9.58791203784382,6.91286257361636,12.2866293158078
"1033","FJI","WPRO B","gn","carbapenems","COL/INF","whoc",4,5.10270818880628,-0.0204852633051337,10.3894952198617
"1034","FJI","WPRO B","gp","glycopeptides","COL/INF","wbregion",1,8.40810639024549,-2.20987090689498,19.0333589425308
"1035","FJI","WPRO B","gp","penicillins","COL/INF","whoc",1,11.7067046223941,-63.7771426870094,87.3198753724306
"1036","FJI","WPRO B","gn","3g cephalosporins","RTI","whoc",1,11.9217250128494,6.92857489356613,17.2587266948222
"1037","FJI","WPRO B","gn","carbapenems","RTI","income",1,42.8328228956895,-39.58053533469,130.537016744097
"1038","FJI","WPRO B","tb","mdr","RTI","wbregion",1,13.2627604549996,-0.369846852952682,26.8435140103446
"1039","FJI","WPRO B","gp","penicillins","RTI","income",3,1.41598763062518,0.0938417540801753,2.87243329675827
"1040","FJI","WPRO B","gp","penicillins","SSI","global",2,7.60295177901894,4.27322900896795,11.0752404237804
"1041","FJI","WPRO B","gp","penicillins","SSTI","whoc",1,18.8306269470102,5.80148906639848,33.4463315678818
"1042","FJI","WPRO B","gn","3g cephalosporins","UTI","wbregion",2,4.42773343290827,3.39052640758797,5.47994323387697
"1043","FJI","WPRO B","gn","carbapenems","UTI","global",2,9.87835823693135,0.844322099708876,18.9362487625543
"1044","FJI","WPRO B","gp","glycopeptides","UTI","global",1,2.2960871638418,-48.9258575341437,52.0219777596598
"1045","FRA","EURO A","gp","penicillins","B-J","income",1,0.647857316316971,-6.11516030528039,7.14314760937708
"1046","FRA","EURO A","gn","3g cephalosporins","BSI","whoc",13,4.39948825129313,1.62231547504637,7.2158165365444
"1047","FRA","EURO A","gn","carbapenems","BSI","whoc",5,7.19770533082051,1.50820317779664,12.9243072533457
"1048","FRA","EURO A","gp","glycopeptides","BSI","whoc",2,15.6452554286839,1.25341237439737,29.1130945321782
"1049","FRA","EURO A","gp","penicillins","BSI","whoc",6,3.23670642704515,-3.96837215980027,10.8710672099878
"1050","FRA","EURO A","gn","3g cephalosporins","COL/INF","income",6,15.6214211606189,7.45402331160754,22.7422268286206
"1051","FRA","EURO A","gn","carbapenems","COL/INF","whoc",1,6.19237329109954,-2.30250441952822,14.4887940285753
"1052","FRA","EURO A","gp","glycopeptides","COL/INF","whoc",1,11.1618844108417,-1.48283512435867,23.3557051843599
"1053","FRA","EURO A","gp","penicillins","COL/INF","whoc",2,11.0137215112556,10.1928921265236,11.8309624007229
"1054","FRA","EURO A","gn","3g cephalosporins","RTI","income",6,-1.0869367249584,-4.26205116070979,1.95598481667534
"1055","FRA","EURO A","gn","carbapenems","RTI","whoc",2,6.33228941503892,-3.48705083040216,15.3265012986636
"1056","FRA","EURO A","tb","mdr","RTI","whoc",1,65.4415746769598,9.13455641822119,122.31274041296
"1057","FRA","EURO A","gp","penicillins","RTI","whoc",3,12.5912618381888,6.91649135239981,18.130120455851
"1058","FRA","EURO A","gp","penicillins","SSI","income",2,7.57577972427639,4.47811797341258,10.7922860487638
"1059","FRA","EURO A","gp","penicillins","SSTI","income",1,9.21565951863158,3.96335496381699,14.3712751518367
"1060","FRA","EURO A","gn","3g cephalosporins","UTI","whoc",1,4.11023226825489,3.66096621504257,4.57284357828017
"1061","FRA","EURO A","gn","carbapenems","UTI","whoc",1,6.11004804908095,-1.09736515096044,13.3258595376248
"1062","FRA","EURO A","gp","glycopeptides","UTI","income",1,2.20142369564238,-48.0365772577036,53.6250983475227
"1063","FSM","WPRO B","gp","penicillins","B-J","income",1,6.10695658310938,3.48861630895785,8.38011689553692
"1064","FSM","WPRO B","gn","3g cephalosporins","BSI","whoc",3,9.89566871000682,6.28293843242316,13.3108377258008
"1065","FSM","WPRO B","gn","carbapenems","BSI","whoc",1,6.01704723635555,-0.399629645201483,12.3378779332746
"1066","FSM","WPRO B","gp","glycopeptides","BSI","whoc",1,2.42735755270453,-10.649424744075,16.1161777835507
"1067","FSM","WPRO B","gp","penicillins","BSI","whoc",4,16.952788863872,7.96252374511369,25.5552883204391
"1068","FSM","WPRO B","gn","3g cephalosporins","COL/INF","income",1,3.9969423094826,3.59044034222821,4.39613573324437
"1069","FSM","WPRO B","gn","carbapenems","COL/INF","whoc",4,4.97341909566808,-0.145172062544462,9.87360158074532
"1070","FSM","WPRO B","gp","glycopeptides","COL/INF","wbregion",1,8.23233336565638,-2.44547103366332,18.9562603527599
"1071","FSM","WPRO B","gp","penicillins","COL/INF","whoc",1,9.90123421971054,-60.9247127590409,87.3786524470506
"1072","FSM","WPRO B","gn","3g cephalosporins","RTI","whoc",1,11.9936035825396,7.00517348391401,17.0957909305804
"1073","FSM","WPRO B","gn","carbapenems","RTI","wbregion",2,2.74901517656865,-30.7135327904552,35.7289843392735
"1074","FSM","WPRO B","tb","mdr","RTI","wbregion",1,13.3886398774307,-0.324679928327787,27.7051481134651
"1075","FSM","WPRO B","gp","penicillins","RTI","wbregion",2,0.479964243513652,-5.57836199991805,6.79901844826888
"1076","FSM","WPRO B","gp","penicillins","SSI","global",2,7.65745895960516,4.21738236897787,10.9240551898683
"1077","FSM","WPRO B","gp","penicillins","SSTI","whoc",1,18.9125012935993,4.02690612843838,32.5473906073188
"1078","FSM","WPRO B","gn","3g cephalosporins","UTI","wbregion",2,4.41420547151924,3.35006070562543,5.51014509704395
"1079","FSM","WPRO B","gn","carbapenems","UTI","global",2,9.69382031600459,0.899188464506374,18.7932561452837
"1080","FSM","WPRO B","gp","glycopeptides","UTI","global",1,0.969076721971221,-48.5508358339593,52.986450159502
"1081","GAB","AFRO D","gp","penicillins","B-J","income",1,13.5183703449592,-13.5354085456347,41.769144901295
"1082","GAB","AFRO D","gn","3g cephalosporins","BSI","income",13,5.08648404135979,2.2734864405308,7.60882827585668
"1083","GAB","AFRO D","gn","carbapenems","BSI","income",3,-2.88776944688124,-15.32239952281,10.4854040019123
"1084","GAB","AFRO D","gp","glycopeptides","BSI","global",14,7.3743210134216,4.98272886816861,9.73233575376822
"1085","GAB","AFRO D","gp","penicillins","BSI","income",6,5.63902288104949,1.10035890936522,10.148974550932
"1086","GAB","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,4.00749310314324,3.61829678037113,4.36708593211575
"1087","GAB","AFRO D","gn","carbapenems","COL/INF","income",7,3.07794985132229,1.7742248809402,4.37773023586985
"1088","GAB","AFRO D","gp","glycopeptides","COL/INF","global",7,5.14008457785063,-0.390272857708905,10.3386515171577
"1089","GAB","AFRO D","gp","penicillins","COL/INF","income",1,0.998110176639431,0.780937966441123,1.20647165979191
"1090","GAB","AFRO D","gn","3g cephalosporins","RTI","income",7,0.506321379081029,-2.56718494500641,3.5336426868657
"1091","GAB","AFRO D","gn","carbapenems","RTI","income",1,45.392444181026,-34.201651416792,128.069358665107
"1092","GAB","AFRO D","tb","mdr","RTI","global",3,150.884222145458,-65.9367603298957,345.524126369358
"1093","GAB","AFRO D","gp","penicillins","RTI","income",3,1.4492662494742,0.213438227550905,2.80288026930647
"1094","GAB","AFRO D","gp","penicillins","SSI","global",2,7.61504551996692,4.40989080481622,11.0364764242914
"1095","GAB","AFRO D","gp","penicillins","SSTI","income",2,12.1558062414791,3.48001725933673,20.6631465432229
"1096","GAB","AFRO D","gn","3g cephalosporins","UTI","global",4,3.63081096351221,1.88092052863564,5.41355127026972
"1097","GAB","AFRO D","gn","carbapenems","UTI","global",2,9.75998518854252,1.22962835353502,18.4918753698756
"1098","GAB","AFRO D","gp","glycopeptides","UTI","global",1,1.6067860305028,-48.8296126452105,51.2736081528599
"1099","GBR","EURO A","gp","penicillins","B-J","income",1,0.405234089516879,-6.22105662715311,7.35882073522509
"1100","GBR","EURO A","gn","3g cephalosporins","BSI","whoc",13,4.29270765814893,1.57167805862668,7.02105797414128
"1101","GBR","EURO A","gn","carbapenems","BSI","whoc",5,7.04638261922894,1.69561854966549,12.679822780523
"1102","GBR","EURO A","gp","glycopeptides","BSI","whoc",2,15.4227976519083,1.53993309606181,27.9266541765191
"1103","GBR","EURO A","gp","penicillins","BSI","whoc",6,3.25249958894711,-5.37176773336813,10.6023155867603
"1104","GBR","EURO A","gn","3g cephalosporins","COL/INF","income",6,15.8252652827094,8.73865094131607,23.1022547148813
"1105","GBR","EURO A","gn","carbapenems","COL/INF","whoc",1,6.20192500369964,-1.94797057645016,14.6003998310222
"1106","GBR","EURO A","gp","glycopeptides","COL/INF","whoc",1,10.8569764677997,-1.83267165760796,23.3492902861597
"1107","GBR","EURO A","gp","penicillins","COL/INF","whoc",2,10.9922642209999,10.1450364421201,11.9124219273441
"1108","GBR","EURO A","gn","3g cephalosporins","RTI","income",6,-1.1652277928918,-4.40304673949143,2.26575735861576
"1109","GBR","EURO A","gn","carbapenems","RTI","whoc",2,6.26861493203416,-2.60151535818445,15.2164084318029
"1110","GBR","EURO A","tb","mdr","RTI","whoc",1,66.4084672428214,7.14628726712354,126.147257326316
"1111","GBR","EURO A","gp","penicillins","RTI","whoc",3,12.4686698437684,7.04249770632241,18.1049367222887
"1112","GBR","EURO A","gp","penicillins","SSI","income",2,7.56785350259553,3.97989292108008,10.8159447787218
"1113","GBR","EURO A","gp","penicillins","SSTI","income",1,9.42045386970291,4.33779668814908,14.6084535244261
"1114","GBR","EURO A","gn","3g cephalosporins","UTI","whoc",1,4.09588492581305,3.62039795809504,4.51477386506159
"1115","GBR","EURO A","gn","carbapenems","UTI","whoc",1,5.98043505681317,-1.43711103695484,13.262490724183
"1116","GBR","EURO A","gp","glycopeptides","UTI","income",1,1.93005573967169,-48.1119764588464,51.4311834227528
"1117","GEO","EURO B","gp","penicillins","B-J","income",1,13.3889234579636,-13.8200013126337,42.0597510924484
"1118","GEO","EURO B","gn","3g cephalosporins","BSI","income",13,5.0104298168402,2.34328291283104,7.64284207365929
"1119","GEO","EURO B","gn","carbapenems","BSI","income",3,-2.66533139519793,-15.5353907600763,10.1718967231501
"1120","GEO","EURO B","gp","glycopeptides","BSI","wbregion",2,15.4050518983373,2.28102643901955,28.8214231869192
"1121","GEO","EURO B","gp","penicillins","BSI","income",6,5.78438751566155,0.970377209112948,10.4056533665766
"1122","GEO","EURO B","gn","3g cephalosporins","COL/INF","income",6,9.63243050249728,6.85316564933163,12.3949929346356
"1123","GEO","EURO B","gn","carbapenems","COL/INF","whoc",3,5.53202568662165,1.87681937702703,9.12939906147965
"1124","GEO","EURO B","gp","glycopeptides","COL/INF","wbregion",1,10.9403596352312,-0.971450895332606,23.4044811328547
"1125","GEO","EURO B","gp","penicillins","COL/INF","income",1,0.99652933205392,0.809627197287043,1.2050973708383
"1126","GEO","EURO B","gn","3g cephalosporins","RTI","income",7,0.607759665010394,-2.6915653572388,3.88754384789829
"1127","GEO","EURO B","gn","carbapenems","RTI","income",1,46.1060704634951,-31.3144389718031,132.550997902514
"1128","GEO","EURO B","tb","mdr","RTI","wbregion",2,221.205138262329,-69.3337299577919,499.030600328603
"1129","GEO","EURO B","gp","penicillins","RTI","income",3,1.43339171538318,0.00546591639328336,2.82187547577814
"1130","GEO","EURO B","gp","penicillins","SSI","global",2,7.62130131710195,4.57543527868114,10.842582755365
"1131","GEO","EURO B","gp","penicillins","SSTI","income",2,12.0681677742788,3.74182591479695,20.8097763448451
"1132","GEO","EURO B","gn","3g cephalosporins","UTI","wbregion",1,4.09624758699596,3.6445281186983,4.53686508033362
"1133","GEO","EURO B","gn","carbapenems","UTI","global",2,9.76744397729929,0.863918914553848,19.0395457402219
"1134","GEO","EURO B","gp","glycopeptides","UTI","global",1,1.25038598974819,-51.7529908022722,52.8492870657189
"1135","GHA","AFRO D","gp","penicillins","B-J","income",1,6.09310482567552,3.4485086544873,8.67197558310998
"1136","GHA","AFRO D","gn","3g cephalosporins","BSI","global",29,5.04776646421525,3.10569400401693,7.00520553135724
"1137","GHA","AFRO D","gn","carbapenems","BSI","global",13,5.6625290012435,1.14813494457477,10.0024014037487
"1138","GHA","AFRO D","gp","glycopeptides","BSI","global",14,7.4491264992948,4.7711025288282,9.86909808472148
"1139","GHA","AFRO D","gp","penicillins","BSI","wbregion",1,18.9380370658286,14.9665323624753,22.6329988931571
"1140","GHA","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,4.00321036935552,3.60500165625887,4.39843584621821
"1141","GHA","AFRO D","gn","carbapenems","COL/INF","global",21,6.28205509911302,3.94678280226767,8.68697509268781
"1142","GHA","AFRO D","gp","glycopeptides","COL/INF","global",7,5.19667396924143,-0.392099269668247,10.5696763597416
"1143","GHA","AFRO D","gp","penicillins","COL/INF","global",14,1.32301077315944,0.993117922333244,1.64666844310087
"1144","GHA","AFRO D","gn","3g cephalosporins","RTI","global",7,0.484424190335932,-2.7356857848242,3.85872372392926
"1145","GHA","AFRO D","gn","carbapenems","RTI","global",4,2.0706069181373,-8.03332912467229,12.0146037125352
"1146","GHA","AFRO D","tb","mdr","RTI","global",3,146.012752118989,-74.8902685120357,356.355397835368
"1147","GHA","AFRO D","gp","penicillins","RTI","global",13,2.20084108823386,0.334521326339327,4.04999220589945
"1148","GHA","AFRO D","gp","penicillins","SSI","global",2,7.58658562358626,4.15885946518098,11.1743285260999
"1149","GHA","AFRO D","gp","penicillins","SSTI","global",2,11.905542697817,3.52168553145838,20.181727175613
"1150","GHA","AFRO D","gn","3g cephalosporins","UTI","global",4,3.63652537568955,1.93323579986001,5.35994368090379
"1151","GHA","AFRO D","gn","carbapenems","UTI","global",2,9.82149606895988,0.546904515352018,18.8244365005009
"1152","GHA","AFRO D","gp","glycopeptides","UTI","global",1,1.60634611196198,-48.0119090558298,53.2052620935859
"1153","GIN","AFRO D","gp","penicillins","B-J","global",3,4.88687335925978,0.998494639356009,8.71681018109289
"1154","GIN","AFRO D","gn","3g cephalosporins","BSI","global",29,4.96767067024113,3.02772791534114,6.83366336066056
"1155","GIN","AFRO D","gn","carbapenems","BSI","global",13,5.67974271592273,1.28055489248924,10.3113610872732
"1156","GIN","AFRO D","gp","glycopeptides","BSI","global",14,7.40016124261995,4.94455991664737,10.013656766932
"1157","GIN","AFRO D","gp","penicillins","BSI","wbregion",1,19.0513083464708,15.3935489179996,22.9117185092861
"1158","GIN","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,3.98838781567592,3.60495506765369,4.4087065580225
"1159","GIN","AFRO D","gn","carbapenems","COL/INF","global",21,6.30477476830742,3.85727735265392,8.66094549080055
"1160","GIN","AFRO D","gp","glycopeptides","COL/INF","global",7,5.1503995324248,-0.21880789956665,10.2689850175889
"1161","GIN","AFRO D","gp","penicillins","COL/INF","global",14,1.31686887723329,1.00391587262107,1.65332343478058
"1162","GIN","AFRO D","gn","3g cephalosporins","RTI","global",7,0.542043704615753,-2.78888060585432,3.75239041906002
"1163","GIN","AFRO D","gn","carbapenems","RTI","global",4,2.31584081961928,-7.54235494570344,12.0564452493766
"1164","GIN","AFRO D","tb","mdr","RTI","global",3,150.878597055421,-66.8772305534332,361.976074181954
"1165","GIN","AFRO D","gp","penicillins","RTI","global",13,2.18173453304653,0.325570759146677,4.08962224600711
"1166","GIN","AFRO D","gp","penicillins","SSI","global",2,7.66575709910904,4.21338406225512,11.0577572683138
"1167","GIN","AFRO D","gp","penicillins","SSTI","global",2,11.8633186080128,3.47075501651927,20.111061311846
"1168","GIN","AFRO D","gn","3g cephalosporins","UTI","global",4,3.62095843438678,1.9237577601446,5.37352494560197
"1169","GIN","AFRO D","gn","carbapenems","UTI","global",2,9.79152953641429,1.44063922833901,18.7887765425259
"1170","GIN","AFRO D","gp","glycopeptides","UTI","global",1,1.61245070494745,-51.1509249645555,54.5609854896893
"1171","GMB","AFRO D","gp","penicillins","B-J","global",3,4.77407288831103,1.22044658129452,8.4543894932981
"1172","GMB","AFRO D","gn","3g cephalosporins","BSI","global",29,5.07388929171621,3.18485280027508,6.93666800247014
"1173","GMB","AFRO D","gn","carbapenems","BSI","global",13,5.76119142053149,1.53355957185676,10.0514187348783
"1174","GMB","AFRO D","gp","glycopeptides","BSI","global",14,7.4339978267059,5.02612332624208,9.75295509195013
"1175","GMB","AFRO D","gp","penicillins","BSI","wbregion",1,18.9600851994214,15.2006060124449,22.5202901292061
"1176","GMB","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,3.99940207549333,3.60408801593953,4.38627083005346
"1177","GMB","AFRO D","gn","carbapenems","COL/INF","global",21,6.30931609916379,3.8171250772818,8.69111873577005
"1178","GMB","AFRO D","gp","glycopeptides","COL/INF","global",7,5.20695121570914,-0.154992443203209,10.4680180983389
"1179","GMB","AFRO D","gp","penicillins","COL/INF","global",14,1.31733379866632,0.992064412288163,1.62927688113285
"1180","GMB","AFRO D","gn","3g cephalosporins","RTI","global",7,0.550641629923049,-2.56514272226076,3.71246089701226
"1181","GMB","AFRO D","gn","carbapenems","RTI","global",4,2.03408482769568,-8.12558843766374,11.8689687978253
"1182","GMB","AFRO D","tb","mdr","RTI","global",3,155.326972161034,-53.8410594680617,362.46663378765
"1183","GMB","AFRO D","gp","penicillins","RTI","global",13,2.21583349575754,0.382592986223441,4.02071652053097
"1184","GMB","AFRO D","gp","penicillins","SSI","global",2,7.54391941017305,4.23749098460677,11.0252149668599
"1185","GMB","AFRO D","gp","penicillins","SSTI","global",2,11.9202844069759,3.79477615311252,20.0236236684497
"1186","GMB","AFRO D","gn","3g cephalosporins","UTI","global",4,3.65411028573465,1.80253483315303,5.52008575372237
"1187","GMB","AFRO D","gn","carbapenems","UTI","global",2,9.70861030022769,0.580921539765825,18.640709658144
"1188","GMB","AFRO D","gp","glycopeptides","UTI","global",1,1.78398833016416,-50.0050396504433,51.7812373017956
"1189","GNB","AFRO D","gp","penicillins","B-J","global",3,4.86293018183019,0.876461805657493,8.74995568408197
"1190","GNB","AFRO D","gn","3g cephalosporins","BSI","global",29,5.01865637149533,3.07491202586272,6.92533542464391
"1191","GNB","AFRO D","gn","carbapenems","BSI","global",13,5.79716922113214,1.54111198595222,10.3572750932224
"1192","GNB","AFRO D","gp","glycopeptides","BSI","global",14,7.42779950863206,5.06844071785508,9.90590472977051
"1193","GNB","AFRO D","gp","penicillins","BSI","wbregion",1,18.9401395177742,15.0375372374867,22.856504603934
"1194","GNB","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,4.00518496699145,3.63264544260476,4.39317770456391
"1195","GNB","AFRO D","gn","carbapenems","COL/INF","global",21,6.29052842338848,3.65957080501144,8.78752102289118
"1196","GNB","AFRO D","gp","glycopeptides","COL/INF","global",7,5.37572369253246,-0.21804136100903,10.6380058652412
"1197","GNB","AFRO D","gp","penicillins","COL/INF","global",14,1.31970094061939,0.989461942905132,1.66840946961738
"1198","GNB","AFRO D","gn","3g cephalosporins","RTI","global",7,0.591772631803081,-2.83817764953142,4.06261772546763
