"","Country (ISO3 Code)","WHO-CHOICE Region","Gram stain","Antibiotic Class","Syndrome","Regional Level of MA for LOS","Number of Studies in MA for LOS","Mean Excess LOS","Low 95% UI Bound Excess LOS","High 95% UI Bound Excess LOS"
"616","EGY","EMRO D","gp","penicillins","BSI","global",5,11.8484509797465,9.91853278865814,13.6416194233176
"617","EGY","EMRO D","gn","3g cephalosporins","COL/INF","income",1,7.90537708866769,7.0966500150315,8.69630102438587
"618","EGY","EMRO D","gn","carbapenems","COL/INF","wbregion",3,6.65170607991192,6.17558253726525,7.09359161804615
"619","EGY","EMRO D","gp","glycopeptides","COL/INF","global",3,10.6566131036163,0.512064791377539,20.3771879269489
"620","EGY","EMRO D","gp","penicillins","COL/INF","global",7,16.349904229499,12.6619922192487,19.8372043811437
"621","EGY","EMRO D","gp","glycopeptides","IAI","global",1,2.57331961616261,-0.0319664090806965,5.3802921235244
"622","EGY","EMRO D","gn","carbapenems","RTI","global",1,19.3396841855912,-59.1625703629954,101.477348885542
"623","EGY","EMRO D","gp","penicillins","SSI","global",3,17.3497867889663,11.1135689810417,23.9512548029106
"624","EGY","EMRO D","gp","penicillins","SSTI","global",1,19.0179494428467,6.5295587031816,31.578548368993
"625","ERI","AFRO E","gn","3g cephalosporins","BSI","global",3,7.93236743360082,6.69074496424222,9.1660347534861
"626","ERI","AFRO E","gn","carbapenems","BSI","global",4,10.2424400210399,3.68861114666722,16.9103573051093
"627","ERI","AFRO E","gp","glycopeptides","BSI","global",3,13.9546924362582,6.88610477596262,20.6818605983977
"628","ERI","AFRO E","gp","penicillins","BSI","global",5,11.8470219457051,9.7770809034001,13.7192173632835
"629","ERI","AFRO E","gn","3g cephalosporins","COL/INF","whoc",1,30.3183425294139,20.8126241600854,39.8412373942155
"630","ERI","AFRO E","gn","carbapenems","COL/INF","global",9,9.88944900465455,6.79042046272943,13.1808499910659
"631","ERI","AFRO E","gp","glycopeptides","COL/INF","global",3,10.4254680836285,0.200765331544041,20.6335018632882
"632","ERI","AFRO E","gp","penicillins","COL/INF","global",7,16.3455537417697,12.6910228488963,20.0931221328615
"633","ERI","AFRO E","gp","glycopeptides","IAI","global",1,2.59783755871404,-0.0620625387958402,5.23569150562303
"634","ERI","AFRO E","gn","carbapenems","RTI","global",1,22.3486989256044,-62.3035212516443,106.862820981029
"635","ERI","AFRO E","gp","penicillins","SSI","global",3,17.3835975490948,10.9854861820213,23.4026269688969
"636","ERI","AFRO E","gp","penicillins","SSTI","global",1,18.6402042256631,5.93303884735312,31.8465190347462
"637","ESP","EURO A","gn","3g cephalosporins","BSI","whoc",1,9.40092944219371,0.45630977575499,18.4570019842542
"638","ESP","EURO A","gn","carbapenems","BSI","whoc",2,10.2482777366842,-1.79606312126405,23.2947982209594
"639","ESP","EURO A","gp","glycopeptides","BSI","income",3,14.1165615613148,7.4057883357535,20.4811724953996
"640","ESP","EURO A","gp","penicillins","BSI","whoc",2,19.151191792454,7.27297086097117,30.0459514156476
"641","ESP","EURO A","gn","3g cephalosporins","COL/INF","whoc",1,1.15815748697846,-3.02224364531816,4.93573829559261
"642","ESP","EURO A","gn","carbapenems","COL/INF","whoc",5,7.52024178605833,-7.43481371423211,21.8522528075217
"643","ESP","EURO A","gp","glycopeptides","COL/INF","income",3,10.7122766700519,0.127090731227409,21.0955349970628
"644","ESP","EURO A","gp","penicillins","COL/INF","whoc",2,9.26429381039663,4.45368931038473,14.1093654066044
"645","ESP","EURO A","gp","glycopeptides","IAI","income",1,2.62882605619696,0.00677848981624036,5.23708998901873
"646","ESP","EURO A","gn","carbapenems","RTI","global",1,20.5467005943711,-62.3301639428844,108.701476078967
"647","ESP","EURO A","gp","penicillins","SSI","whoc",1,11.4034074548205,2.66371547856385,19.7992468421438
"648","ESP","EURO A","gp","penicillins","SSTI","whoc",1,18.8444112916526,5.84828426810876,31.3555257552835
"649","EST","EURO C","gn","3g cephalosporins","BSI","income",3,7.93991872074637,6.78065291256856,9.15337210177962
"650","EST","EURO C","gn","carbapenems","BSI","income",3,9.27546971910334,2.94553730206157,15.5253476897598
"651","EST","EURO C","gp","glycopeptides","BSI","income",3,14.0350384090526,8.00527972451732,19.9502672644448
"652","EST","EURO C","gp","penicillins","BSI","income",5,11.791520824552,9.98151791805772,13.6944289025529
"653","EST","EURO C","gn","3g cephalosporins","COL/INF","income",1,1.12298136873831,-2.77404002498707,5.11781283714973
"654","EST","EURO C","gn","carbapenems","COL/INF","income",8,12.6842506746036,3.56291917185728,21.5226369631778
"655","EST","EURO C","gp","glycopeptides","COL/INF","income",3,10.7842268350856,1.22768998430222,20.7392560370136
"656","EST","EURO C","gp","penicillins","COL/INF","income",7,16.454300365703,13.0913207921188,19.9752422640719
"657","EST","EURO C","gp","glycopeptides","IAI","income",1,2.55691551669529,-0.0772334506201455,5.20600874763294
"658","EST","EURO C","gn","carbapenems","RTI","global",1,21.3171627285408,-64.343073071152,105.837001020815
"659","EST","EURO C","gp","penicillins","SSI","income",3,17.3034839284666,11.0437978820459,23.7786945405017
"660","EST","EURO C","gp","penicillins","SSTI","income",1,19.1777362332346,7.03749485636236,31.1336136683233
"661","ETH","AFRO E","gn","3g cephalosporins","BSI","global",3,7.93410375546182,6.65509224466884,9.13656983767756
"662","ETH","AFRO E","gn","carbapenems","BSI","global",4,10.1717587463712,3.18751078291855,17.198751738317
"663","ETH","AFRO E","gp","glycopeptides","BSI","global",3,13.9525308316112,7.89166547903357,20.4941663873203
"664","ETH","AFRO E","gp","penicillins","BSI","global",5,11.8162959988564,9.85857392949559,13.6948150724252
"665","ETH","AFRO E","gn","3g cephalosporins","COL/INF","whoc",1,30.6882193155039,21.6064868174681,40.2450641449814
"666","ETH","AFRO E","gn","carbapenems","COL/INF","global",9,9.9821426161139,6.91250335513383,12.9957244492134
"667","ETH","AFRO E","gp","glycopeptides","COL/INF","global",3,10.7792242315885,0.871322603352519,21.2840933907583
"668","ETH","AFRO E","gp","penicillins","COL/INF","global",7,16.3272543097056,12.7572648586574,19.8699283046564
"669","ETH","AFRO E","gp","glycopeptides","IAI","global",1,2.68495299653876,-0.0508675729068662,5.48902372524588
"670","ETH","AFRO E","gn","carbapenems","RTI","global",1,21.8675679217374,-58.6793032911008,100.603057177738
"671","ETH","AFRO E","gp","penicillins","SSI","global",3,17.4412295558197,11.2961637312301,23.9237028754374
"672","ETH","AFRO E","gp","penicillins","SSTI","global",1,19.2079046877778,6.58172374495947,31.6407285396451
"673","FIN","EURO A","gn","3g cephalosporins","BSI","whoc",1,9.46326947759237,0.511316176843066,18.172582199231
"674","FIN","EURO A","gn","carbapenems","BSI","whoc",2,10.1641020519827,-3.42528242596637,22.4582685080159
"675","FIN","EURO A","gp","glycopeptides","BSI","income",3,14.0071557148492,7.10922383146686,20.6612769733393
"676","FIN","EURO A","gp","penicillins","BSI","whoc",2,19.0891258033615,8.60518454938732,29.9527254073774
"677","FIN","EURO A","gn","3g cephalosporins","COL/INF","whoc",1,1.06193041508231,-2.67398147369846,4.88191769388758
"678","FIN","EURO A","gn","carbapenems","COL/INF","whoc",5,8.33950741008107,-6.55031429916568,23.8090692978725
"679","FIN","EURO A","gp","glycopeptides","COL/INF","income",3,11.0009389028064,0.398742265456997,21.7283677331547
"680","FIN","EURO A","gp","penicillins","COL/INF","whoc",2,9.20187353282091,4.36557946291656,13.8577045951933
"681","FIN","EURO A","gp","glycopeptides","IAI","income",1,2.61421646354653,-0.187229255459939,5.516113757677
"682","FIN","EURO A","gn","carbapenems","RTI","global",1,19.4086212064699,-61.0043458553692,108.690887280983
"683","FIN","EURO A","gp","penicillins","SSI","whoc",1,11.3419686947622,3.59173655613436,19.5225596300696
"684","FIN","EURO A","gp","penicillins","SSTI","whoc",1,19.0938798648087,6.78605263485951,32.0749602642059
"685","FJI","WPRO B","gn","3g cephalosporins","BSI","income",2,7.92077241475111,6.75930373646469,9.12999684529139
"686","FJI","WPRO B","gn","carbapenems","BSI","whoc",1,7.17507822623397,5.04584140853889,9.24317949402772
"687","FJI","WPRO B","gp","glycopeptides","BSI","global",3,13.9035835401339,7.51507411670326,20.3735740693779
"688","FJI","WPRO B","gp","penicillins","BSI","whoc",1,12.5854850838326,6.39450818912522,19.0683277776908
"689","FJI","WPRO B","gn","3g cephalosporins","COL/INF","income",3,18.0678463864769,2.43988672895105,34.0638780328368
"690","FJI","WPRO B","gn","carbapenems","COL/INF","income",1,6.66055563680426,6.19812235854667,7.16293910411364
"691","FJI","WPRO B","gp","glycopeptides","COL/INF","global",3,10.6887570369554,0.160990482611378,21.0838896626013
"692","FJI","WPRO B","gp","penicillins","COL/INF","wbregion",1,17.6714939929171,16.1900601684622,19.2312985629741
"693","FJI","WPRO B","gp","glycopeptides","IAI","global",1,2.62621196042594,0.064623952341228,5.26129630820383
"694","FJI","WPRO B","gn","carbapenems","RTI","income",1,22.5116440275733,-59.4169678918848,112.329785733532
"695","FJI","WPRO B","gp","penicillins","SSI","global",3,17.5247184136447,11.2808952093784,23.7380074368428
"696","FJI","WPRO B","gp","penicillins","SSTI","global",1,18.6742490196891,6.54695415655135,30.9400078925277
"697","FRA","EURO A","gn","3g cephalosporins","BSI","whoc",1,9.51205539127573,0.418921366153014,18.2452198559462
"698","FRA","EURO A","gn","carbapenems","BSI","whoc",2,10.2319098245105,-2.6188784831003,23.6381958144662
"699","FRA","EURO A","gp","glycopeptides","BSI","income",3,13.9998182240113,7.95153177310078,20.7032887305593
"700","FRA","EURO A","gp","penicillins","BSI","whoc",2,19.1238796775239,7.89665083505933,30.1050740107492
"701","FRA","EURO A","gn","3g cephalosporins","COL/INF","whoc",1,1.15497438783182,-2.73560711497667,4.85227580481521
"702","FRA","EURO A","gn","carbapenems","COL/INF","whoc",5,7.75765212728009,-7.79867120083083,22.3894685659797
"703","FRA","EURO A","gp","glycopeptides","COL/INF","income",3,10.7361578570446,0.188385759326044,21.2645857672985
"704","FRA","EURO A","gp","penicillins","COL/INF","whoc",2,9.21084727528521,4.28623792407227,13.9173274102298
"705","FRA","EURO A","gp","glycopeptides","IAI","income",1,2.54569762792299,-0.49419317399066,5.30004904606037
"706","FRA","EURO A","gn","carbapenems","RTI","global",1,20.6340282314992,-61.0490439151868,99.2483563610921
"707","FRA","EURO A","gp","penicillins","SSI","whoc",1,11.2556736180306,2.98818571323797,19.6349913259591
"708","FRA","EURO A","gp","penicillins","SSTI","whoc",1,18.7203554277685,7.59057970399837,30.7932347279603
"709","FSM","WPRO B","gn","3g cephalosporins","BSI","global",3,7.9391574331046,6.66350394395107,9.04663949438603
"710","FSM","WPRO B","gn","carbapenems","BSI","whoc",1,7.0509440387924,4.92326452163855,9.27683435443054
"711","FSM","WPRO B","gp","glycopeptides","BSI","global",3,13.9015898781173,6.9896420446463,20.1858077524957
"712","FSM","WPRO B","gp","penicillins","BSI","whoc",1,12.8055822108936,5.52932072986547,19.588916870988
"713","FSM","WPRO B","gn","3g cephalosporins","COL/INF","income",1,7.91593899706512,7.10419509137605,8.64133822800313
"714","FSM","WPRO B","gn","carbapenems","COL/INF","global",9,9.97376993617222,6.95703039132944,13.0400721002988
"715","FSM","WPRO B","gp","glycopeptides","COL/INF","global",3,10.6160739947594,-0.0814319187640579,22.0857294778673
"716","FSM","WPRO B","gp","penicillins","COL/INF","wbregion",1,17.6520168147505,16.2471076116164,19.1876336667394
"717","FSM","WPRO B","gp","glycopeptides","IAI","global",1,2.65998593787383,-0.0194401341189579,5.26865411648939
"718","FSM","WPRO B","gn","carbapenems","RTI","wbregion",1,18.0476026449596,-61.0845446207136,98.48795643108
"719","FSM","WPRO B","gp","penicillins","SSI","global",3,17.4784928073966,11.2167743402059,23.7437414350405
"720","FSM","WPRO B","gp","penicillins","SSTI","global",1,18.8285737009377,5.841193961797,31.0850192443615
"721","GAB","AFRO D","gn","3g cephalosporins","BSI","income",2,7.93181704175056,6.75938249375562,9.15612600913775
"722","GAB","AFRO D","gn","carbapenems","BSI","income",1,32.1921997362923,0.757748067711659,64.1818246007838
"723","GAB","AFRO D","gp","glycopeptides","BSI","global",3,13.9870509223981,7.11902803241652,20.536750576826
"724","GAB","AFRO D","gp","penicillins","BSI","income",2,11.181235102033,8.48374369154998,14.1244548130687
"725","GAB","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,7.87785920806238,7.07107385997066,8.6545057458865
"726","GAB","AFRO D","gn","carbapenems","COL/INF","income",1,6.67673069181396,6.23718926557414,7.12659654881552
"727","GAB","AFRO D","gp","glycopeptides","COL/INF","global",3,10.6241589270843,0.00250481398424722,21.0668110657558
"728","GAB","AFRO D","gp","penicillins","COL/INF","global",7,16.4619262155441,12.9954214724539,19.8405291150446
"729","GAB","AFRO D","gp","glycopeptides","IAI","global",1,2.56004095577834,-0.114061681215943,5.18727119063392
"730","GAB","AFRO D","gn","carbapenems","RTI","income",1,19.9695350624398,-63.8310358022224,100.965503293117
"731","GAB","AFRO D","gp","penicillins","SSI","global",3,17.5202188706896,10.8612255362547,23.8992255928381
"732","GAB","AFRO D","gp","penicillins","SSTI","global",1,18.8545750147055,6.39247189150614,30.956375868695
"733","GBR","EURO A","gn","3g cephalosporins","BSI","whoc",1,9.18583924896441,0.276539739868158,18.5352005640683
"734","GBR","EURO A","gn","carbapenems","BSI","whoc",2,9.8182955719563,-3.39209468965314,22.0872581547238
"735","GBR","EURO A","gp","glycopeptides","BSI","income",3,14.0341522556606,7.43825612767161,20.7089068603555
"736","GBR","EURO A","gp","penicillins","BSI","whoc",2,19.3878027247724,7.82390082432561,30.7894209721765
"737","GBR","EURO A","gn","3g cephalosporins","COL/INF","whoc",1,1.139120331077,-2.86622962083863,5.10405779780291
"738","GBR","EURO A","gn","carbapenems","COL/INF","whoc",5,8.32312509787439,-7.23704314986943,23.6841992984167
"739","GBR","EURO A","gp","glycopeptides","COL/INF","income",3,10.671208351559,-0.129374185525947,21.4841926205024
"740","GBR","EURO A","gp","penicillins","COL/INF","whoc",2,9.17372252722286,3.97490816012816,14.1078198726722
"741","GBR","EURO A","gp","glycopeptides","IAI","income",1,2.60565965714748,0.0168430113564665,5.41031551615551
"742","GBR","EURO A","gn","carbapenems","RTI","global",1,22.3530703807928,-64.115300374894,108.513193838548
"743","GBR","EURO A","gp","penicillins","SSI","whoc",1,11.0926993131168,2.84482393855637,19.3767245473702
"744","GBR","EURO A","gp","penicillins","SSTI","whoc",1,18.820084132677,6.42937749295536,32.2769797151311
"745","GEO","EURO B","gn","3g cephalosporins","BSI","income",2,7.92620717840918,6.74704904512767,9.1687200626246
"746","GEO","EURO B","gn","carbapenems","BSI","income",1,33.0979174026466,1.92576644483891,66.3821123660721
"747","GEO","EURO B","gp","glycopeptides","BSI","global",3,13.989617396051,6.87011858210586,20.5714494785977
"748","GEO","EURO B","gp","penicillins","BSI","income",2,11.2069186493778,8.33604165662967,14.004725927762
"749","GEO","EURO B","gn","3g cephalosporins","COL/INF","income",3,18.3307644789774,2.24586488925943,34.3734592556187
"750","GEO","EURO B","gn","carbapenems","COL/INF","income",1,6.66883022054817,6.21919404356306,7.13483512759367
"751","GEO","EURO B","gp","glycopeptides","COL/INF","global",3,10.4920752584943,0.625339318528543,21.2653950129323
"752","GEO","EURO B","gp","penicillins","COL/INF","wbregion",2,9.24867709865213,4.43023097573309,13.8947455631332
"753","GEO","EURO B","gp","glycopeptides","IAI","global",1,2.60121371285029,-0.24570861911305,5.37343738436813
"754","GEO","EURO B","gn","carbapenems","RTI","income",1,20.1371366420911,-60.7233840030787,97.760279265449
"755","GEO","EURO B","gp","penicillins","SSI","wbregion",1,11.2984111886809,2.49141648229557,19.9594914114656
"756","GEO","EURO B","gp","penicillins","SSTI","wbregion",1,18.8299443722728,6.4714023518322,31.8648555472219
"757","GHA","AFRO D","gn","3g cephalosporins","BSI","global",3,7.93240886689422,6.64396352368094,9.1888328360299
"758","GHA","AFRO D","gn","carbapenems","BSI","global",4,10.1642017909974,3.32267081020495,16.8039808810806
"759","GHA","AFRO D","gp","glycopeptides","BSI","global",3,13.936252448179,7.10346677303616,21.1758311190593
"760","GHA","AFRO D","gp","penicillins","BSI","global",5,11.8429720310346,9.99623228783092,13.7591235645419
"761","GHA","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,7.90783949499486,7.11780732324389,8.68978548156143
"762","GHA","AFRO D","gn","carbapenems","COL/INF","global",9,10.003387562557,6.93414872336875,13.1070826877924
"763","GHA","AFRO D","gp","glycopeptides","COL/INF","global",3,10.3569847753464,0.67503193891478,20.7771533794179
"764","GHA","AFRO D","gp","penicillins","COL/INF","global",7,16.3124316147447,12.8431443503931,19.8144926865845
"765","GHA","AFRO D","gp","glycopeptides","IAI","global",1,2.55185655439975,-0.19307671960533,5.39313963147629
"766","GHA","AFRO D","gn","carbapenems","RTI","global",1,21.7703483164904,-52.5247967058846,104.877729280207
"767","GHA","AFRO D","gp","penicillins","SSI","global",3,17.4117739540555,10.9445764790371,23.7391402619228
"768","GHA","AFRO D","gp","penicillins","SSTI","global",1,18.6789053342866,6.30815098266381,31.3376224706823
"769","GIN","AFRO D","gn","3g cephalosporins","BSI","global",3,7.95081957421522,6.74190823263372,9.14156111329277
"770","GIN","AFRO D","gn","carbapenems","BSI","global",4,10.3025983547392,3.69755135211196,16.7791077880909
"771","GIN","AFRO D","gp","glycopeptides","BSI","global",3,14.061572539459,7.89899175440025,20.3148615023228
"772","GIN","AFRO D","gp","penicillins","BSI","global",5,11.8169732133108,9.95922461552704,13.77957640547
"773","GIN","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,7.91186520873427,7.08600124538548,8.75760103162795
"774","GIN","AFRO D","gn","carbapenems","COL/INF","global",9,10.0175568972771,6.94505273965674,13.1207398195111
"775","GIN","AFRO D","gp","glycopeptides","COL/INF","global",3,10.6204331221229,0.728991266282558,21.4823088314755
"776","GIN","AFRO D","gp","penicillins","COL/INF","global",7,16.321815962974,13.1400297473959,19.6598299876322
"777","GIN","AFRO D","gp","glycopeptides","IAI","global",1,2.60604116629835,-0.0762536013264661,5.29210592995519
"778","GIN","AFRO D","gn","carbapenems","RTI","global",1,22.0244537156826,-63.4015092038088,102.351144701136
"779","GIN","AFRO D","gp","penicillins","SSI","global",3,17.3282885742421,10.9438745494415,23.908285718936
"780","GIN","AFRO D","gp","penicillins","SSTI","global",1,18.6612803051989,5.28390600822341,31.3978326567899
"781","GMB","AFRO D","gn","3g cephalosporins","BSI","global",3,7.9157494901291,6.81091391320749,9.059973549788
"782","GMB","AFRO D","gn","carbapenems","BSI","global",4,10.2109919926441,3.90218625094211,17.1628560768297
"783","GMB","AFRO D","gp","glycopeptides","BSI","global",3,13.9895515498219,7.69834294773562,20.2771668923669
"784","GMB","AFRO D","gp","penicillins","BSI","global",5,11.8179834599502,9.83554348958346,13.6746526451477
"785","GMB","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,7.89556510025331,7.1513000145354,8.70959849401952
"786","GMB","AFRO D","gn","carbapenems","COL/INF","global",9,10.0371259303951,7.15736077021001,12.9320774053702
"787","GMB","AFRO D","gp","glycopeptides","COL/INF","global",3,10.8773796962806,-0.418113970808885,21.5690471776197
"788","GMB","AFRO D","gp","penicillins","COL/INF","global",7,16.4316254816079,12.7780162556177,19.8594334890186
"789","GMB","AFRO D","gp","glycopeptides","IAI","global",1,2.60981078596306,-0.0973184830297751,5.3869675052742
"790","GMB","AFRO D","gn","carbapenems","RTI","global",1,24.7260728419783,-59.6875091811409,111.779347159338
"791","GMB","AFRO D","gp","penicillins","SSI","global",3,17.4202553092109,10.9369214949808,23.4653255042969
"792","GMB","AFRO D","gp","penicillins","SSTI","global",1,18.8433064193643,5.297939761134,31.2966639020291
"793","GNB","AFRO D","gn","3g cephalosporins","BSI","global",3,7.94337555169757,6.70396777278389,9.15186617290047
"794","GNB","AFRO D","gn","carbapenems","BSI","global",4,10.0238973540751,4.15358260332472,16.5429792834387
"795","GNB","AFRO D","gp","glycopeptides","BSI","global",3,13.861206240215,6.91522380426781,20.4113520792195
"796","GNB","AFRO D","gp","penicillins","BSI","global",5,11.8207747433473,9.81846540090701,13.6536607584813
"797","GNB","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,7.89412081719224,7.13595128519182,8.67305092455209
"798","GNB","AFRO D","gn","carbapenems","COL/INF","global",9,9.95850005984351,7.00547215533954,12.8432623044008
"799","GNB","AFRO D","gp","glycopeptides","COL/INF","global",3,10.5859380543541,0.431203317961951,20.8835603237185
"800","GNB","AFRO D","gp","penicillins","COL/INF","global",7,16.386886962866,12.7014793992728,20.0370109783273
"801","GNB","AFRO D","gp","glycopeptides","IAI","global",1,2.62971568416744,-0.1668542058137,5.31461536409038
"802","GNB","AFRO D","gn","carbapenems","RTI","global",1,19.0046411102263,-60.8708467051126,105.134161079738
"803","GNB","AFRO D","gp","penicillins","SSI","global",3,17.3837464102455,10.9622000291731,23.6136950329767
"804","GNB","AFRO D","gp","penicillins","SSTI","global",1,18.8059404995742,6.66100809111324,31.7860640281357
"805","GNQ","AFRO D","gn","3g cephalosporins","BSI","income",2,7.90180010338979,6.66239515067259,9.01520863899196
"806","GNQ","AFRO D","gn","carbapenems","BSI","income",1,33.2923079774291,0.993418628095451,66.0259424787205
"807","GNQ","AFRO D","gp","glycopeptides","BSI","global",3,13.7596616116607,6.92023491764945,20.4687659343484
"808","GNQ","AFRO D","gp","penicillins","BSI","income",2,11.2888696705818,8.46296937512965,14.1540688124514
"809","GNQ","AFRO D","gn","3g cephalosporins","COL/INF","whoc",1,7.89228714385958,7.08103615006138,8.68703271135231
"810","GNQ","AFRO D","gn","carbapenems","COL/INF","income",1,6.67633115238622,6.21308199233271,7.11444389589013
"811","GNQ","AFRO D","gp","glycopeptides","COL/INF","global",3,10.5066035183916,0.0810223515133186,21.4529459431118
"812","GNQ","AFRO D","gp","penicillins","COL/INF","global",7,16.4833088195908,13.0849800612358,19.9568436046328
"813","GNQ","AFRO D","gp","glycopeptides","IAI","global",1,2.53205016138484,-0.247740328663808,5.19859316294213
"814","GNQ","AFRO D","gn","carbapenems","RTI","income",1,21.177489001507,-66.3318322892171,107.56548609277
"815","GNQ","AFRO D","gp","penicillins","SSI","global",3,17.4303491561887,10.6642241748628,23.8042756024589
"816","GNQ","AFRO D","gp","penicillins","SSTI","global",1,18.6418421609798,6.01787180260743,31.5421078881115
"817","GRC","EURO A","gn","3g cephalosporins","BSI","whoc",1,9.51252965218724,1.05562414646994,18.0424457383531
"818","GRC","EURO A","gn","carbapenems","BSI","whoc",2,10.3670633503195,-1.49582075098154,23.6648466483991
"819","GRC","EURO A","gp","glycopeptides","BSI","income",3,14.1082120502273,7.64073132601574,20.5834023648571
"820","GRC","EURO A","gp","penicillins","BSI","whoc",2,19.1380217101014,7.21064055055693,30.9296080582074
"821","GRC","EURO A","gn","3g cephalosporins","COL/INF","whoc",1,1.18292675243076,-2.83047135553903,4.95474779369657
"822","GRC","EURO A","gn","carbapenems","COL/INF","whoc",5,8.04190309042004,-7.68283299496681,22.6116475360504
"823","GRC","EURO A","gp","glycopeptides","COL/INF","income",3,10.6109707355703,0.245062110442524,20.6799590815534
"824","GRC","EURO A","gp","penicillins","COL/INF","whoc",2,9.05682144452241,4.52189557824523,13.7120958102989
"825","GRC","EURO A","gp","glycopeptides","IAI","income",1,2.55754278095499,-0.114802441539041,5.33135222602192
"826","GRC","EURO A","gn","carbapenems","RTI","global",1,20.0355977844404,-65.5486735940022,100.960084596496
"827","GRC","EURO A","gp","penicillins","SSI","whoc",1,11.2010016969577,2.84081206846201,19.0454347622641
"828","GRC","EURO A","gp","penicillins","SSTI","whoc",1,18.5817074996991,6.11685195437164,30.8142890552949
"829","GRD","AMRO B","gn","3g cephalosporins","BSI","income",2,7.9308116625827,6.72118870892184,9.13542588753086
"830","GRD","AMRO B","gn","carbapenems","BSI","income",1,33.0794425500723,0.2167501725222,68.1578833490132
"831","GRD","AMRO B","gp","glycopeptides","BSI","global",3,13.8981438131968,7.44109687246824,20.2636342006022
"832","GRD","AMRO B","gp","penicillins","BSI","income",2,11.2191957495234,8.59737581417915,13.8709457103059
"833","GRD","AMRO B","gn","3g cephalosporins","COL/INF","income",3,17.6769305320561,0.856386787382996,34.2755615301236
"834","GRD","AMRO B","gn","carbapenems","COL/INF","income",1,6.67618755698238,6.18918443887847,7.16465981204549
"835","GRD","AMRO B","gp","glycopeptides","COL/INF","global",3,10.2446329611215,-0.126677012212387,20.1385208155927
"836","GRD","AMRO B","gp","penicillins","COL/INF","global",7,16.4317364622878,13.1161935199689,19.9351837553359
"837","GRD","AMRO B","gp","glycopeptides","IAI","global",1,2.5752226969522,-0.277061547651417,5.26623077221195
"838","GRD","AMRO B","gn","carbapenems","RTI","income",1,21.3037341361116,-59.014666787197,101.793921550324
"839","GRD","AMRO B","gp","penicillins","SSI","global",3,17.4837589092186,11.2830749037684,23.3315605619602
"840","GRD","AMRO B","gp","penicillins","SSTI","global",1,18.482398022577,5.27110457959677,31.0273865332557
"841","GTM","AMRO D","gn","3g cephalosporins","BSI","income",2,7.9177964278866,6.68267685047166,9.15171959193383
"842","GTM","AMRO D","gn","carbapenems","BSI","income",1,33.1646073920277,3.03941287738265,63.9412502129823
"843","GTM","AMRO D","gp","glycopeptides","BSI","global",3,13.7854911569816,7.33024641762628,20.3479352486613
"844","GTM","AMRO D","gp","penicillins","BSI","income",2,11.2376782263847,8.43074808741911,14.2037981895704
"845","GTM","AMRO D","gn","3g cephalosporins","COL/INF","income",3,18.209731788333,1.95050631676624,33.9799592514875
"846","GTM","AMRO D","gn","carbapenems","COL/INF","income",1,6.65884774689384,6.14844258856682,7.10384822459585
"847","GTM","AMRO D","gp","glycopeptides","COL/INF","global",3,10.8012530757458,0.825753012190741,20.7174546138301
"848","GTM","AMRO D","gp","penicillins","COL/INF","global",7,16.3675272815985,13.096308072503,19.9093140682808
"849","GTM","AMRO D","gp","glycopeptides","IAI","global",1,2.5896938068854,-0.1101646264746,5.32243010352865
"850","GTM","AMRO D","gn","carbapenems","RTI","income",1,19.5612070773839,-63.4078633982036,102.533508915139
"851","GTM","AMRO D","gp","penicillins","SSI","global",3,17.4834105936381,10.832707262897,23.5878002126095
"852","GTM","AMRO D","gp","penicillins","SSTI","global",1,18.7939752091346,6.26561336014097,30.1772610132968
"853","GUY","AMRO B","gn","3g cephalosporins","BSI","income",2,7.88902540260838,6.66893706961217,9.10402013644992
"854","GUY","AMRO B","gn","carbapenems","BSI","income",1,33.7152111210158,1.37553450241873,67.1184790170195
"855","GUY","AMRO B","gp","glycopeptides","BSI","global",3,13.9344907893202,7.16339000751255,20.8760180923988
"856","GUY","AMRO B","gp","penicillins","BSI","income",2,11.235850053663,8.38157313815211,14.1127229342891
"857","GUY","AMRO B","gn","3g cephalosporins","COL/INF","income",3,17.7997649919595,1.85302089289798,33.0966399556063
"858","GUY","AMRO B","gn","carbapenems","COL/INF","income",1,6.67266945273854,6.20909071880593,7.13537138669553
"859","GUY","AMRO B","gp","glycopeptides","COL/INF","global",3,10.567272023833,0.100539133398636,21.2145870370397
"860","GUY","AMRO B","gp","penicillins","COL/INF","global",7,16.410250391955,12.7832271580816,19.9088545070316
"861","GUY","AMRO B","gp","glycopeptides","IAI","global",1,2.58116682337535,-0.152936604378148,5.13100339594293
"862","GUY","AMRO B","gn","carbapenems","RTI","income",1,21.3285350159535,-61.7732758155196,98.7245215326815
"863","GUY","AMRO B","gp","penicillins","SSI","global",3,17.4502054709671,11.5515941533584,23.9908223988693
"864","GUY","AMRO B","gp","penicillins","SSTI","global",1,18.8654622838313,6.99030394348859,31.2799133990074
"865","HND","AMRO B","gn","3g cephalosporins","BSI","global",3,7.96042399970752,6.80008319156081,9.1193931320408
